replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	-195.9714	5.8099	10.1366	6.4457	8.8885	2.2121	0.0	48.1564	-19.7103	-1.2797	-18.1442	0.0	-135.31219999999996	-135.95819999999998
1	2	-201.4306	5.357	17.7755	5.4156	10.1902	2.2258	0.0	49.7388	-19.7609	-2.2257	-18.2582	0.0	-132.71429999999998	-133.4374
1	3	-197.8404	7.0523	11.3221	6.0709	8.174	2.1933	0.0	47.6712	-18.9019	1.5575	-17.2229	0.0	-132.701	-133.21529999999998
1	4	-195.8403	5.2835	17.9183	4.8179	10.6954	2.2189	0.0	46.6308	-20.5218	-2.0589	-18.9137	0.0	-130.8562	-131.467
1	5	-199.4206	6.4341	9.7918	6.7382	7.2867	2.1999	0.0	49.1807	-18.8041	-1.0303	-17.3531	0.0	-137.6236	-138.3725
1	6	-198.563	4.8566	19.2769	5.8103	10.2789	2.204	0.0	46.3053	-18.9133	0.6455	-17.3484	0.0	-128.09879999999998	-128.73789999999997
1	7	-197.9853	7.0166	14.7807	5.602	10.1331	2.2085	0.0	47.0678	-19.4112	-1.8887	-17.7623	0.0	-132.4765	-133.03609999999998
1	8	-204.0751	6.263	16.8169	4.8587	8.4123	2.2151	0.0	50.5758	-18.9627	-0.8714	-17.3926	0.0	-134.76739999999998	-135.4124
1	9	-194.0691	5.6947	9.3043	6.4207	11.0005	2.2289	0.0	48.7082	-21.3038	-1.9064	-19.8919	0.0	-133.92199999999997	-134.73899999999998
1	10	-197.5006	5.6623	11.893	5.0305	9.1525	2.2231	0.0	49.8138	-20.279	-1.4455	-19.1447	0.0	-135.4499	-136.5387
1	11	-197.0338	5.5281	17.3451	6.1597	8.6525	2.2269	0.0	48.9864	-20.2922	-1.781	-19.2072	0.0	-130.20830000000004	-131.35020000000003
1	12	-195.9595	5.1912	14.9717	4.2052	9.2357	2.1732	0.0	46.2359	-18.1861	0.5671	-16.639	0.0	-131.5656	-132.1917
1	13	-197.6358	6.4259	7.2505	6.3857	10.844	2.1974	0.0	48.977	-20.1811	-1.0096	-18.6847	0.0	-136.74599999999998	-137.44699999999997
1	14	-194.5618	5.8329	16.6878	6.4108	10.292	2.1927	0.0	47.8971	-21.1963	-1.4164	-19.5522	0.0	-127.86120000000001	-128.40980000000002
1	15	-200.5549	5.1067	10.3241	8.2144	7.8691	2.2322	0.0	50.9166	-19.8382	-1.1062	-18.4544	0.0	-136.83620000000002	-137.68460000000002
1	16	-190.2633	4.6698	10.7307	5.6706	8.0147	2.2211	0.0	46.3188	-20.8615	-1.0836	-19.9435	0.0	-134.5827	-135.8858
1	17	-194.1515	5.0807	12.0396	6.1875	9.863	2.2141	0.0	48.4417	-20.0689	-1.7421	-19.2166	0.0	-132.1359	-133.49769999999998
1	18	-193.1565	4.8865	10.9155	8.4315	9.0738	2.2634	0.0	46.7592	-20.8589	-2.19	-19.5885	0.0	-133.87549999999996	-134.86849999999998
1	19	-196.557	6.6068	8.3087	7.0484	10.6191	2.2051	0.0	48.3222	-19.2866	-1.39	-18.1016	0.0	-134.12329999999997	-135.14339999999999
1	20	-199.755	5.4565	13.2742	4.4697	8.0713	2.178	0.0	48.3976	-18.2637	0.2224	-17.013	0.0	-135.949	-136.87630000000001
1	21	-193.5393	6.528	12.4663	4.4247	8.0556	2.1921	0.0	47.5268	-20.3202	-1.8531	-19.4283	0.0	-134.5191	-135.8193
1	22	-196.8375	5.164	14.1965	7.142	10.4463	2.2255	0.0	47.1659	-20.1587	-1.7464	-18.6404	0.0	-132.4024	-133.1096
1	23	-199.6735	5.54	14.7679	6.5256	7.8664	2.1965	0.0	50.0619	-20.3864	-1.8602	-18.769	0.0	-134.9618	-135.5409
