	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
0	7.4999976789058564e-06	-2.49999997503636e-06	-7.500001379057153e-06	-4.999999968724467e-06	1.00000003833145e-05	-2.7073849999999684	0.0	-23.59316750000196	30.554857499999567	-24.671077500000774	30.892997499999613	0.0	-20.416770000000696	-17.371244999999476
1	1.249999417041181e-05	6.217248937900877e-14	7.500000833715603e-06	7.499999972182536e-06	-2.4999999101993353e-06	-2.711295	0.0	-20.999107500004172	28.66487749999923	-24.882339999998976	28.080430000000124	0.0	-19.927840000001268	-17.80099249999924
2	2.5000074401759775e-06	-1.021405182655144e-13	7.499999494342546e-06	2.566835632933362e-13	-7.500000446469812e-06	-2.6833374999999955	0.0	-22.369597499999408	29.83036500000058	-23.856847500000054	30.654235000000064	0.0	-19.079415000003948	-15.572207500000943
3	2.5000049390655477e-06	-1.9999999594233486e-05	5.000000646404601e-06	-2.500000197080965e-06	1.0000000699506018e-05	-2.666094999999978	0.0	-23.408912499997903	30.383242500000826	-24.516087499999962	30.9862749999996	0.0	-20.207857500000756	-16.93872999999701
4	1.0000001680054993e-05	-1.250000026331577e-05	-2.4999993222252215e-06	-9.999999948995253e-06	5.000000252053383e-06	-2.7001099999999756	0.0	-20.860027500005323	28.343227500000403	-24.677715000000404	27.941805000000162	0.0	-19.894635000001813	-17.595947499997422
5	-5.000005955935194e-06	7.499999737703433e-06	-4.973799150320701e-14	-9.999999967647e-06	-6.377121053446899e-13	-2.6965150000000007	0.0	-21.84751249999438	30.203555000000517	-24.27137249999959	28.783822500000596	0.0	-18.611852500001234	-17.335069999998993
6	3.495870259939693e-12	-6.936673457857978e-13	-1.0000000845167278e-05	-7.500000086757552e-06	2.2499998815206368e-05	-2.7447649999999997	0.0	-20.254199999998853	28.96023749999903	-24.99422499999855	28.066704999998898	0.0	-19.032947499999636	-17.181715000000807
7	2.500001471616997e-06	-7.499999609805741e-06	-1.474376176702208e-13	5.000000007804317e-06	-7.499999021831627e-06	-2.7094999999999985	0.0	-21.49319500000371	28.753319999998144	-24.335380000000022	29.18485999999973	0.0	-19.78476250000088	-16.643722500002625
8	-4.999997770482878e-06	1.0000000061793912e-05	-7.500001121485411e-06	7.5000002439651325e-06	4.9999994562455186e-06	-2.701117499999998	0.0	-22.77426500000672	30.599989999999305	-24.337320000000506	30.87338999999938	0.0	-19.212702500001157	-16.238185000000044
9	1.0000003129562174e-05	4.999999491772655e-06	-1.2499999701987008e-05	9.999999659449088e-06	-2.5000005745567933e-06	-2.7166274999999915	0.0	-21.88718000000324	30.31294750000039	-25.396769999999837	30.02917999999945	0.0	-19.687619999998446	-17.25476000000012
10	-8.526512829121202e-13	-4.618527782440651e-14	2.5000002530362053e-06	-2.499999746774506e-06	1.2499997703585564e-05	-2.702772499999959	0.0	-22.430690000006052	30.48795499999939	-24.93992500000001	31.01780499999994	0.0	-19.585420000000227	-16.352797500001458
11	-2.499996980986907e-06	9.999999796228565e-06	2.5000004804098808e-06	-9.999999643461877e-06	-7.500000304361265e-06	-2.7117724999999675	0.0	-21.32106499999543	28.531445000001657	-24.68831000000065	28.922645000000276	0.0	-20.189710000002336	-17.086737500001135
