replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	13924.2719	1179.5156	2612.733	910.5186	3516.145	72.5684	0.0	-23074.2073	-3262.5585	-2633.7226	-2956.7905	0.0	-6754.735899999996	-6521.536299999996
1	2	13915.4393	1175.5564	2637.9384	953.1468	3495.5694	71.2751	0.0	-23225.4528	-3124.3453	-2606.5459	-2825.2941	0.0	-6707.418599999999	-6479.642499999998
1	3	13890.0073	1177.4016	2594.3066	930.5188	3497.8439	71.2862	0.0	-23181.2808	-3119.8168	-2609.7667	-2823.8788	0.0	-6749.499900000006	-6524.848100000003
1	4	13977.5796	1174.6005	2622.1776	907.5535	3506.9692	71.8806	0.0	-23158.198	-3273.7094	-2584.4458	-2949.5036	0.0	-6755.592200000001	-6503.2670000000035
1	5	13901.6187	1150.9026	2575.9476	904.5524	3486.824	71.5796	0.0	-23086.3347	-3221.5575	-2607.3713	-2949.9996	0.0	-6823.838599999997	-6623.8603
1	6	13964.5506	1176.7759	2558.0179	939.7596	3489.1599	72.1014	0.0	-23135.2063	-3206.4887	-2599.1867	-2937.2859	0.0	-6740.5164	-6543.4150000000045
1	7	13924.9104	1160.3285	2565.2158	950.9047	3505.9476	71.9476	0.0	-23098.7805	-3216.1057	-2588.5684	-2889.3354	0.0	-6724.200000000001	-6469.3773
1	8	13976.3539	1162.229	2588.6392	923.101	3503.4189	72.1543	0.0	-23188.1297	-3210.9598	-2594.1603	-2879.2975	0.0	-6767.353500000001	-6507.845499999999
1	9	13880.4032	1171.7282	2576.839	930.5698	3509.9091	71.5845	0.0	-23164.6344	-3206.3085	-2566.6486	-2861.5664	0.0	-6796.557700000001	-6523.400099999999
1	10	13937.9314	1167.6774	2568.5056	938.003	3520.0702	71.6593	0.0	-23222.509	-3168.6427	-2612.3799	-2861.3723	0.0	-6799.684699999998	-6564.073599999996
1	11	13972.3183	1161.4081	2567.4763	943.2455	3506.9642	69.6223	0.0	-23326.8582	-3097.8138	-2620.7288	-2779.8092	0.0	-6824.366099999995	-6575.983799999998
1	12	13949.6076	1175.3851	2540.2234	1034.8668	3513.2193	71.1965	0.0	-23208.6683	-3178.3081	-2612.492	-2870.1952	0.0	-6714.969700000005	-6478.053300000003
1	13	13985.305	1166.32	2628.3152	985.1747	3515.545	70.8217	0.0	-23294.1091	-3179.3898	-2588.5544	-2848.6649	0.0	-6710.571700000002	-6450.668500000003
1	14	13947.4028	1160.8233	2521.2828	957.0897	3497.0477	71.0499	0.0	-23156.72	-3201.1181	-2611.5343	-2910.0304	0.0	-6814.676199999998	-6594.6384
1	15	13953.7069	1173.7995	2558.1341	961.4265	3510.9528	71.0145	0.0	-23181.0802	-3193.1743	-2611.52	-2888.4025	0.0	-6756.740200000002	-6522.982900000003
1	16	13953.7339	1189.2206	2551.8265	900.1054	3499.1137	70.7075	0.0	-23139.7743	-3198.9589	-2618.6028	-2877.8272	0.0	-6792.628400000003	-6542.204200000004
1	17	13942.8332	1189.1611	2617.3606	886.3401	3516.7338	71.6518	0.0	-23227.0794	-3192.5967	-2594.4852	-2832.587	0.0	-6790.080699999998	-6501.722800000003
1	18	13958.5391	1168.1415	2551.9291	925.5198	3487.696	72.4434	0.0	-23180.3675	-3220.7758	-2601.7516	-2886.679	0.0	-6838.626	-6576.972600000001
1	19	13975.4113	1161.189	2571.4096	907.0107	3533.695	73.0502	0.0	-23176.6801	-3293.8718	-2600.7603	-2958.9405	0.0	-6849.5464	-6587.665300000004
1	20	13868.3786	1177.6516	2609.6139	917.7023	3526.6391	73.1139	0.0	-23059.1124	-3262.1202	-2577.7237	-2952.3273	0.0	-6725.8569000000025	-6489.177900000002
