replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	-482.7123	6.71	16.0867	15.0002	17.8414	3.0794	0.0	188.3125	-27.3965	-3.1235	-25.6946	0.0	-266.20210000000003	-267.5796
1	2	-483.2945	8.1797	21.9063	6.6397	13.4041	3.1084	0.0	189.773	-26.2185	-2.6486	-24.9398	0.0	-269.1504	-270.9801
1	3	-481.0163	6.4675	16.1817	8.8285	15.8263	3.1365	0.0	191.591	-27.9051	-2.9054	-26.5583	0.0	-269.7953	-271.58500000000004
1	4	-483.179	7.988	25.1757	6.7313	16.5582	3.0423	0.0	191.5291	-27.9849	-2.1897	-26.2109	0.0	-262.329	-263.5973
1	5	-474.7605	7.2141	18.281	10.3971	16.1655	3.0866	0.0	183.719	-28.9129	-3.2764	-27.5514	0.0	-268.0865	-269.8116
1	6	-480.7553	6.7263	20.7922	10.0392	16.7726	3.0668	0.0	188.815	-28.318	-2.4466	-26.4895	0.0	-265.30779999999993	-266.54609999999997
1	7	-474.0454	6.3667	19.4508	10.4172	15.0482	3.095	0.0	185.6834	-27.9338	-2.1867	-26.5501	0.0	-264.10459999999995	-265.8159
1	8	-474.9984	7.2285	14.2558	5.3246	18.2	3.0784	0.0	182.712	-26.6549	-1.9847	-24.8459	0.0	-272.8387	-274.10810000000004
1	9	-483.8795	5.5994	17.2455	8.5497	14.7897	3.1025	0.0	188.8084	-26.2719	-2.3641	-24.7501	0.0	-274.4203	-276.001
1	10	-473.4977	7.7712	23.3604	6.019	15.9883	3.1279	0.0	184.476	-28.2695	-3.503	-27.0268	0.0	-264.5274	-266.4126
1	11	-485.5133	6.7036	15.5657	11.0122	21.6656	3.1061	0.0	191.2301	-26.7223	-2.3192	-24.819	0.0	-265.27150000000006	-266.4743
1	12	-480.5603	7.1821	23.1989	8.4842	14.697	3.1302	0.0	191.2225	-28.4742	-3.2868	-26.8703	0.0	-264.4064000000001	-265.9327
1	13	-488.4982	8.0689	16.8377	13.3095	15.6714	3.0785	0.0	190.2382	-26.9331	-2.9067	-25.1664	0.0	-271.1338	-272.4456
1	14	-481.3132	7.1352	18.805	4.7448	16.0668	3.1106	0.0	188.5632	-27.483	-2.9925	-25.9762	0.0	-273.3631	-274.9669
1	15	-481.3827	7.1769	28.0085	6.5681	16.8716	3.1068	0.0	191.554	-30.5834	-3.3963	-28.6391	0.0	-262.0765	-263.23900000000003
1	16	-480.3785	8.9432	14.8227	10.6552	13.2599	3.0583	0.0	187.4762	-27.4393	-1.6212	-25.7815	0.0	-271.2235	-272.624
1	17	-483.0699	9.1953	19.6863	7.455	17.8528	3.0614	0.0	190.4062	-28.9842	-0.37	-26.7171	0.0	-264.7671	-265.56140000000005
1	18	-477.257	7.2992	14.0748	6.3762	15.3684	3.1416	0.0	188.4036	-28.3263	-2.542	-26.8002	0.0	-273.46149999999994	-275.077
1	19	-480.9885	8.2059	17.9969	4.5165	15.5027	3.0949	0.0	189.6046	-27.5594	-1.8935	-25.5767	0.0	-271.5199	-272.63210000000004
1	20	-478.3714	8.4496	15.5735	13.7495	17.5969	3.126	0.0	185.4863	-26.2669	-2.6724	-24.644	0.0	-263.32890000000003	-264.832
1	21	-478.6374	6.7997	19.6139	8.424	15.6137	3.1344	0.0	187.5165	-27.5145	-2.175	-25.9223	0.0	-267.2247000000001	-268.7669000000001
1	22	-483.298	6.8252	24.4167	7.8149	16.0775	3.134	0.0	190.4419	-29.551	-3.98	-28.0851	0.0	-268.1188	-269.78689999999995
1	23	-481.0981	8.6937	15.5137	11.4712	15.2908	3.0772	0.0	189.5669	-27.6428	-2.8129	-26.2515	0.0	-267.94030000000004	-269.62620000000004
1	24	-484.3257	8.1206	19.6799	10.0183	14.4633	3.1158	0.0	188.1115	-26.5958	-3.3423	-24.6967	0.0	-270.7544	-271.9711
1	25	-482.6444	8.4376	21.4579	7.0727	16.5602	3.092	0.0	189.0558	-28.4074	-2.1406	-26.6728	0.0	-267.5162000000001	-268.8736
1	26	-487.1018	8.305	20.0672	7.1199	17.6711	3.095	0.0	192.1687	-26.4354	-2.8244	-24.6508	0.0	-267.9347000000001	-269.24510000000004
1	27	-485.524	8.1856	11.5111	16.3263	14.9659	3.0857	0.0	188.3555	-27.0012	-2.8397	-24.8532	0.0	-272.93479999999994	-273.87249999999995
