replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	14230.1793	1172.5886	2561.8288	926.5571	3475.317	73.5012	0.0	-23107.943	-3292.4811	-2521.2022	-2958.1895	0.0	-6481.654299999998	-6220.8639
1	2	14267.2195	1174.7265	2613.2213	916.9836	3486.4653	73.2467	0.0	-23118.8339	-3304.7536	-2532.3482	-2944.4926	0.0	-6424.072800000002	-6137.058499999999
1	3	14212.7263	1146.9841	2589.4485	971.8708	3474.2081	74.1259	0.0	-23101.7606	-3273.5118	-2523.2113	-2948.5985	0.0	-6429.1200000000035	-6178.332600000002
1	4	14239.9932	1138.5874	2579.0465	959.9413	3463.5464	73.4359	0.0	-23075.2695	-3280.3679	-2542.5364	-2939.9777	0.0	-6443.623099999999	-6176.6687999999995
1	5	14287.0784	1152.811	2486.5653	946.552	3470.649	73.1959	0.0	-23133.9016	-3282.4249	-2489.4661	-2962.2968	0.0	-6488.940999999999	-6242.0088
1	6	14261.7946	1148.0768	2523.1687	946.2851	3474.892	74.5148	0.0	-23023.7917	-3342.2265	-2537.8651	-3014.6896	0.0	-6475.151300000001	-6222.129200000003
1	7	14280.5139	1155.0379	2561.6619	905.6801	3481.7767	73.279	0.0	-23081.7015	-3337.7092	-2565.0679	-2997.2037	0.0	-6526.5291	-6259.302600000003
1	8	14312.9227	1157.6671	2540.7003	924.4645	3477.7518	73.7435	0.0	-22999.7218	-3455.0611	-2541.071	-3104.4908	0.0	-6508.604	-6231.7772
1	9	14304.7217	1159.1244	2581.7236	879.8401	3523.4491	73.1375	0.0	-23061.6413	-3401.8486	-2539.1204	-3030.2504	0.0	-6480.6138999999985	-6182.153199999997
1	10	14297.908	1171.1329	2569.8759	954.2183	3472.4463	73.6606	0.0	-23039.9623	-3407.0214	-2553.1787	-3037.5715	0.0	-6460.920400000001	-6165.131099999999
1	11	14243.7998	1172.6833	2609.7908	968.1043	3469.3205	75.124	0.0	-22946.6687	-3436.7995	-2537.6678	-3084.7033	0.0	-6382.313299999994	-6105.341099999998
1	12	14269.9524	1150.7726	2528.4095	926.4277	3483.3981	74.7484	0.0	-23047.7571	-3386.6514	-2517.9522	-3055.3939	0.0	-6518.652	-6262.142899999999
1	13	14309.0014	1186.8968	2553.0987	918.5065	3496.4259	73.0057	0.0	-23051.2417	-3329.6656	-2539.2387	-2966.6149	0.0	-6383.2109999999975	-6093.165999999997
1	14	14230.0882	1155.6891	2578.7678	921.0082	3478.7426	72.4155	0.0	-23028.9333	-3334.0838	-2603.9477	-2978.7856	0.0	-6530.2534000000005	-6247.3706999999995
1	15	14283.7978	1152.0911	2597.9924	948.5127	3486.9119	73.6428	0.0	-23088.4095	-3344.6705	-2523.4993	-3020.5045	0.0	-6413.6306	-6163.107400000001
1	16	14172.9421	1137.1376	2565.7924	946.1707	3481.4467	72.8052	0.0	-23085.5812	-3271.8781	-2576.2204	-2904.1855	0.0	-6557.385000000002	-6262.497599999999
1	17	14281.9143	1163.0821	2441.3202	930.6593	3506.4033	73.9184	0.0	-23103.2819	-3338.7515	-2507.645	-2984.359	0.0	-6552.3808	-6271.906700000003
1	18	14275.4677	1162.6407	2513.3203	923.2348	3465.191	74.3097	0.0	-23176.0486	-3257.996	-2526.076	-2909.0832	0.0	-6545.956399999999	-6271.353299999999
1	19	14216.7878	1146.0742	2625.7744	932.0096	3479.2565	73.6952	0.0	-23128.2527	-3315.8625	-2514.5671	-2943.9335	0.0	-6485.084599999999	-6186.8508
1	20	14177.0712	1134.2332	2577.3748	940.3975	3485.6984	74.2573	0.0	-22965.8215	-3298.4707	-2537.2416	-2968.2291	0.0	-6412.501399999997	-6156.517099999994
1	21	14207.278	1141.4866	2555.1431	939.7576	3469.3385	74.0096	0.0	-23001.8978	-3372.5249	-2535.459	-3016.4108	0.0	-6522.868299999998	-6240.763800000001
1	22	14288.0777	1138.6352	2539.9175	952.1262	3471.0936	73.3196	0.0	-22986.7877	-3368.5831	-2510.068	-3026.1025	0.0	-6402.269000000001	-6133.108
1	23	14280.3372	1165.4207	2635.7454	977.4897	3454.5908	72.977	0.0	-23047.4833	-3336.3529	-2519.5471	-2976.8419	0.0	-6316.822499999997	-6030.288499999999
1	24	14318.1356	1192.9676	2535.5955	876.985	3458.7338	73.5872	0.0	-23146.8542	-3309.4262	-2530.9424	-2950.0293	0.0	-6531.2181	-6245.4084
1	25	14210.64	1151.0046	2558.9527	945.0898	3488.2992	74.328	0.0	-23057.5843	-3367.1242	-2518.7093	-3010.2335	0.0	-6515.103500000001	-6232.540799999999
1	26	14289.4085	1156.5677	2493.9815	905.241	3475.2333	71.9379	0.0	-23132.0149	-3305.9733	-2576.4377	-2938.7353	0.0	-6622.055999999997	-6326.7558999999965
1	27	14263.9783	1155.8935	2479.8948	908.9541	3515.4793	74.8857	0.0	-22970.6443	-3445.4285	-2526.8851	-3104.1087	0.0	-6543.8722	-6277.438099999999
1	28	14276.2992	1157.0122	2605.9742	925.9836	3496.1269	74.9286	0.0	-22989.5967	-3444.2409	-2520.4882	-3101.9858	0.0	-6418.0011	-6150.674600000002
1	29	14262.1963	1148.4967	2612.804	972.0268	3506.3141	75.0948	0.0	-22921.3742	-3496.8371	-2533.6557	-3124.4205	0.0	-6374.934300000001	-6077.612499999999
1	30	14255.1252	1169.4073	2508.7723	940.4663	3457.5171	73.8565	0.0	-22978.9736	-3400.1371	-2500.4352	-3064.8857	0.0	-6474.4012	-6213.006299999997
1	31	14259.5962	1170.78	2457.3207	895.6512	3485.2606	73.9877	0.0	-22952.9785	-3446.3661	-2525.5574	-3087.3802	0.0	-6582.3056	-6297.307399999998
1	32	14234.3793	1157.1503	2568.7143	946.2418	3470.4849	74.1799	0.0	-23009.8335	-3378.229	-2535.9525	-3032.413	0.0	-6472.864500000001	-6201.2284
1	33	14260.4554	1161.8762	2506.4106	916.7814	3473.8159	74.7717	0.0	-23005.0548	-3383.65	-2527.9566	-3046.6706	0.0	-6522.550200000002	-6260.342499999999
1	34	14330.5177	1166.6875	2558.9908	953.7623	3457.606	73.7243	0.0	-23108.0238	-3374.0512	-2540.7928	-3011.851	0.0	-6481.579199999999	-6193.1033000000025
1	35	14328.0253	1173.6778	2579.8805	928.1427	3484.3089	73.7293	0.0	-23147.7577	-3321.6738	-2520.4694	-2994.6705	0.0	-6422.136400000001	-6168.862400000002
1	36	14326.4812	1172.5549	2556.5564	944.6693	3497.6293	73.9738	0.0	-23074.1347	-3403.4846	-2502.7642	-3062.4617	0.0	-6408.518599999998	-6141.469499999999
1	37	14248.4703	1129.2226	2609.764	963.0966	3485.0637	74.7907	0.0	-23037.2254	-3388.7481	-2519.9701	-3075.0705	0.0	-6435.535699999997	-6196.648799999999
1	38	14294.0559	1140.8264	2540.4315	941.1279	3514.2769	74.8075	0.0	-23014.2747	-3437.9446	-2533.9806	-3089.3429	0.0	-6480.673800000002	-6206.879600000004
1	39	14335.3267	1159.0579	2602.3701	948.2656	3491.3589	74.7609	0.0	-23261.528	-3237.0271	-2519.4458	-2898.7474	0.0	-6406.860799999998	-6143.342000000001
1	40	14266.0778	1147.8832	2551.114	917.4725	3452.9795	75.231	0.0	-23166.7883	-3285.4909	-2523.9521	-2961.7204	0.0	-6565.473299999998	-6316.933799999999
2	1	14308.5987	1131.5911	2554.0832	946.9967	3476.5068	76.4671	0.0	-23104.1036	-3364.9765	-2511.3529	-3059.3136	0.0	-6486.1893999999975	-6256.993599999998
2	2	14371.2163	1169.1367	2554.2912	928.2432	3464.669	75.6394	0.0	-23120.2688	-3347.0445	-2556.4194	-3010.721	0.0	-6460.536900000005	-6199.852800000004
2	3	14272.5421	1146.8662	2563.6857	924.6697	3496.4766	74.3393	0.0	-22977.2911	-3382.1928	-2563.754	-3061.6516	0.0	-6444.658299999997	-6198.456399999999
2	4	14383.6172	1159.7546	2487.9888	908.8134	3501.6559	74.2923	0.0	-23072.7329	-3417.24	-2542.252	-3087.617	0.0	-6516.102700000001	-6260.771999999997
2	5	14260.879	1167.5509	2520.4094	937.0928	3446.7972	74.1196	0.0	-23025.5539	-3371.3866	-2532.4921	-3010.2928	0.0	-6522.583699999997	-6235.609499999995
2	6	14365.9033	1157.8966	2590.817	969.5915	3481.5142	74.4641	0.0	-22986.1012	-3483.2046	-2578.9823	-3119.5748	0.0	-6408.101400000003	-6118.935699999998
2	7	14331.3571	1131.8793	2552.79	914.2553	3485.0388	74.9261	0.0	-22972.8458	-3445.2154	-2574.1436	-3111.277	0.0	-6501.958200000001	-6242.945899999999
