replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	13732.5533	1165.4629	2496.7361	944.827	3449.0145	74.5288	0.0	-22709.7056	-3431.7747	-2536.7487	-3102.4464	0.0	-6815.106399999999	-6560.3069
1	2	13770.209	1177.2399	2485.4114	938.4441	3528.2299	73.76	0.0	-22750.2555	-3479.2499	-2520.8277	-3175.9164	0.0	-6777.0387999999975	-6547.4653
1	3	13740.2237	1163.7143	2606.1565	945.6197	3485.2114	73.9762	0.0	-22811.9896	-3382.4695	-2566.9506	-3046.7496	0.0	-6746.507899999998	-6484.764199999998
1	4	13725.6744	1173.2395	2535.1147	941.3861	3518.8922	73.1318	0.0	-22659.385	-3430.6762	-2553.7011	-3112.87	0.0	-6676.323599999996	-6431.6492
1	5	13836.1176	1150.8343	2525.5658	952.1751	3446.7027	74.4806	0.0	-22766.5538	-3510.4535	-2567.5043	-3172.1299	0.0	-6858.6355	-6594.7925
1	6	13871.9018	1157.9416	2551.5214	931.685	3460.551	74.4449	0.0	-22686.4709	-3482.3452	-2604.1256	-3193.6243	0.0	-6724.895999999997	-6510.619999999999
1	7	13798.8845	1150.42	2504.1813	922.9392	3462.4612	73.9177	0.0	-22760.6085	-3441.4267	-2557.3546	-3137.3004	0.0	-6846.5859	-6616.3772999999965
1	8	13785.1471	1148.0838	2539.8042	933.4648	3470.5038	73.7107	0.0	-22836.4436	-3319.8616	-2562.5433	-3010.9343	0.0	-6768.134099999994	-6532.917499999996
1	9	13773.9317	1156.5372	2610.2341	933.6669	3497.4848	73.6992	0.0	-22698.3561	-3434.6068	-2561.5807	-3136.2675	0.0	-6648.989699999998	-6424.349599999998
1	10	13772.9907	1168.0236	2542.948	994.6463	3481.9463	74.0148	0.0	-22664.9326	-3480.6364	-2565.5412	-3187.8785	0.0	-6676.540499999999	-6457.797400000003
1	11	13812.7889	1166.3456	2540.3565	915.6265	3508.5407	72.791	0.0	-22782.4332	-3421.6557	-2539.217	-3131.717	0.0	-6726.8567	-6509.708999999999
1	12	13780.8357	1160.2058	2571.2194	912.2263	3470.5068	73.4782	0.0	-22793.4758	-3418.5065	-2547.8366	-3119.2266	0.0	-6791.3467	-6565.545000000002
1	13	13810.5687	1156.094	2565.6727	927.5638	3520.9853	73.4446	0.0	-22852.0524	-3384.9806	-2564.0139	-3073.508	0.0	-6746.717800000001	-6508.6898
1	14	13828.4056	1193.8602	2504.0066	890.7271	3486.0454	74.3143	0.0	-22799.4607	-3460.1299	-2530.413	-3112.7108	0.0	-6812.644399999997	-6539.5396
1	15	13768.1082	1160.8769	2506.0399	954.7734	3530.9078	72.4629	0.0	-22943.7311	-3220.399	-2539.4288	-2892.3285	0.0	-6710.389800000001	-6454.7822000000015
1	16	13806.4374	1135.7153	2553.0193	959.6388	3508.0538	73.0462	0.0	-22958.787	-3274.1025	-2555.4104	-2970.8059	0.0	-6752.3890999999985	-6522.1386999999995
1	17	13784.1257	1157.3336	2514.4722	915.7198	3478.5369	73.2519	0.0	-22871.5511	-3339.5276	-2530.3128	-3007.8086	0.0	-6817.9514	-6559.4843
1	18	13781.0933	1179.6462	2579.2101	916.2058	3510.8343	72.5413	0.0	-22938.0424	-3263.0937	-2557.1736	-2951.998	0.0	-6718.778699999999	-6480.224299999998
1	19	13783.4091	1156.4566	2660.0762	917.6615	3527.1671	73.0417	0.0	-22830.0815	-3343.5859	-2559.9938	-3024.4769	0.0	-6615.849	-6369.7817
1	20	13828.419	1180.7509	2542.9816	866.622	3479.2233	73.0915	0.0	-22958.0855	-3235.6172	-2552.6968	-2938.7842	0.0	-6775.311200000002	-6551.5697
1	21	13761.5743	1153.6021	2595.3665	926.2979	3503.3698	73.457	0.0	-22782.9778	-3347.4807	-2554.1418	-3054.9217	0.0	-6670.932699999999	-6451.830699999999
1	22	13780.0094	1153.9089	2574.3191	915.3874	3476.0669	72.9345	0.0	-22820.2806	-3359.4022	-2547.3383	-3041.8008	0.0	-6754.394899999996	-6509.727999999999
1	23	13802.7913	1143.7363	2493.5557	915.117	3478.7474	73.219	0.0	-22871.2203	-3307.6077	-2581.9159	-2967.3799	0.0	-6853.5772	-6586.5684
1	24	13827.8739	1157.2758	2615.8181	939.4825	3463.0315	73.8169	0.0	-22781.4663	-3424.6642	-2583.0049	-3087.8516	0.0	-6711.836700000001	-6448.840999999997
1	25	13807.3314	1171.212	2541.5295	929.6019	3529.1047	74.4489	0.0	-22805.9741	-3426.5792	-2558.7296	-3122.8086	0.0	-6738.0545	-6508.732799999998
1	26	13782.9256	1166.7001	2472.012	898.1537	3497.2649	73.4755	0.0	-22892.8946	-3339.0164	-2572.3941	-2996.2947	0.0	-6913.773299999999	-6644.527099999996
1	27	13829.4498	1175.6244	2558.2736	926.7546	3506.3964	75.7588	0.0	-22793.0126	-3511.8694	-2563.0606	-3194.1318	0.0	-6795.684999999997	-6553.706199999997
1	28	13822.3956	1180.1173	2587.5904	968.5411	3471.3557	72.7979	0.0	-22800.3049	-3443.0345	-2563.7476	-3122.235	0.0	-6704.288999999997	-6456.287399999997
1	29	13896.3301	1167.5342	2546.4466	918.3464	3502.2293	73.8965	0.0	-22915.2066	-3397.7914	-2572.2252	-3068.2299	0.0	-6780.440100000004	-6524.775100000003
1	30	13765.7864	1156.642	2571.9733	950.4346	3506.7172	75.5232	0.0	-22877.0209	-3358.2869	-2543.0609	-3046.6685	0.0	-6751.291999999998	-6515.196799999998
1	31	13799.1588	1150.3221	2507.09	887.824	3508.0835	76.1178	0.0	-22904.9929	-3350.8261	-2540.8204	-3026.828	0.0	-6868.043200000002	-6620.162900000003
1	32	13840.9211	1157.3395	2518.4613	925.6457	3535.0665	76.4895	0.0	-22820.1237	-3455.6067	-2535.4671	-3151.2593	0.0	-6757.273900000002	-6529.416000000001
1	33	13827.9298	1174.3922	2578.3675	929.4677	3516.3268	75.9402	0.0	-22675.9791	-3580.9029	-2555.0255	-3268.9435	0.0	-6709.4833	-6473.464100000001
1	34	13778.0091	1141.9649	2546.2159	916.4886	3490.7544	76.5863	0.0	-22804.6897	-3374.7617	-2547.818	-3029.0287	0.0	-6777.2502	-6508.103500000001
1	35	13762.0464	1158.7383	2573.6184	944.8523	3515.9789	74.7666	0.0	-22947.9436	-3293.1468	-2531.85	-2991.5253	0.0	-6742.939499999997	-6516.084599999995
1	36	13941.363	1176.6146	2602.5146	926.6724	3497.1128	74.8243	0.0	-22884.9975	-3456.9441	-2537.8229	-3143.5556	0.0	-6660.662800000003	-6422.098600000001
1	37	13833.6497	1172.3749	2493.0514	898.0032	3492.8776	75.8476	0.0	-22906.9214	-3331.4451	-2537.9209	-3004.1674	0.0	-6810.482999999998	-6559.052899999999
1	38	13780.0351	1130.693	2605.8829	949.2084	3468.2708	76.0508	0.0	-22827.6151	-3374.6342	-2555.3864	-3079.8861	0.0	-6747.494699999999	-6528.7973999999995
1	39	13867.0002	1166.1045	2519.7446	946.6312	3487.8202	75.8756	0.0	-22862.1149	-3440.9552	-2538.8065	-3120.7476	0.0	-6778.700300000002	-6534.368300000002
1	40	13795.1561	1163.041	2491.5612	945.0041	3483.649	77.1656	0.0	-22795.8592	-3386.1469	-2529.2808	-3067.4733	0.0	-6755.709900000002	-6514.2019
2	1	13816.133	1159.1928	2524.6365	939.4802	3506.0206	73.5818	0.0	-22713.3295	-3446.1573	-2590.2352	-3119.5135	0.0	-6730.677099999999	-6477.615099999999
2	2	13693.843	1132.7478	2578.5169	938.7398	3494.566	72.152	0.0	-22728.7029	-3365.7895	-2622.1166	-3054.9486	0.0	-6806.043499999996	-6567.354599999999
2	3	13733.0356	1147.3987	2599.8323	956.5412	3489.43	73.1546	0.0	-22727.0129	-3420.6599	-2583.5985	-3096.4077	0.0	-6731.878900000005	-6480.781300000002
2	4	13783.7309	1172.2437	2544.6053	951.2806	3466.7578	73.2164	0.0	-22788.375	-3419.5335	-2574.9585	-3075.2741	0.0	-6791.032299999997	-6519.9892999999975
2	5	13770.1032	1182.0701	2559.891	890.9982	3510.1365	73.6664	0.0	-22668.5713	-3528.4908	-2634.3959	-3181.033	0.0	-6844.5926	-6570.801199999998
2	6	13742.4081	1177.5779	2527.3741	932.1351	3500.9652	72.8789	0.0	-22716.2395	-3382.1841	-2603.742	-3061.7459	0.0	-6748.826300000001	-6501.267
2	7	13715.9685	1179.4115	2564.5903	966.1597	3504.7965	73.1054	0.0	-22747.7721	-3404.1889	-2591.2109	-3047.8217	0.0	-6739.139999999997	-6455.878199999996
2	8	13811.2396	1187.8934	2568.4731	919.3361	3492.3593	73.3651	0.0	-22718.2989	-3539.1413	-2541.2215	-3178.0033	0.0	-6745.9951	-6458.2222
2	9	13808.7405	1160.3022	2481.1354	938.1018	3497.2215	73.3773	0.0	-22689.6042	-3534.6631	-2593.2784	-3196.4678	0.0	-6858.667	-6593.849000000002
2	10	13737.4398	1133.2963	2577.216	922.0341	3553.4954	72.6432	0.0	-22670.9199	-3496.3451	-2596.1422	-3165.2105	0.0	-6767.282400000004	-6508.791000000001
2	11	13848.2724	1139.8944	2557.4806	955.5394	3527.1161	72.6457	0.0	-22749.7716	-3517.3143	-2575.1246	-3194.3997	0.0	-6741.2619	-6490.993000000002
2	12	13862.0715	1161.8813	2573.2016	916.7563	3473.0058	72.0198	0.0	-22748.701	-3540.4034	-2566.4751	-3192.2239	0.0	-6796.6432	-6520.483500000002
2	13	13864.2546	1158.4187	2548.8461	962.2058	3493.1363	72.0351	0.0	-22614.7232	-3594.2011	-2623.7607	-3271.9265	0.0	-6733.7884	-6483.548900000002
2	14	13821.6661	1163.6867	2556.7574	938.128	3530.9598	72.9085	0.0	-22645.6606	-3562.1592	-2563.6139	-3237.5955	0.0	-6687.3272000000015	-6435.671999999999
2	15	13867.3802	1175.0821	2510.1169	915.4909	3535.9675	72.3453	0.0	-22850.7092	-3425.8147	-2576.1022	-3072.7609	0.0	-6776.243200000004	-6495.534700000004
2	16	13807.914	1168.1838	2604.5122	944.6965	3523.5654	71.7493	0.0	-22807.4945	-3426.5263	-2601.9714	-3080.197	0.0	-6715.370999999999	-6440.791000000001
2	17	13836.2558	1136.6	2609.1884	955.8136	3528.789	74.0663	0.0	-22896.8546	-3436.8042	-2529.2518	-3106.209	0.0	-6722.197499999998	-6465.668599999997
2	18	13794.2023	1168.8064	2604.8702	934.6102	3502.0877	73.1897	0.0	-22809.3897	-3453.9003	-2571.7612	-3106.609	0.0	-6757.284700000001	-6483.183100000002
2	19	13859.4656	1203.6006	2562.5146	923.8153	3499.7767	74.0609	0.0	-22955.025	-3375.8783	-2582.4161	-3013.5445	0.0	-6790.085700000005	-6501.812800000007
2	20	13837.6826	1163.7551	2542.4911	958.0278	3522.2296	74.0462	0.0	-22824.855	-3467.1027	-2560.6378	-3134.7024	0.0	-6754.363099999999	-6496.009000000002
2	21	13847.0855	1141.6353	2600.4041	945.588	3522.8532	73.8455	0.0	-22723.6115	-3552.3585	-2555.6669	-3228.8478	0.0	-6700.2253	-6450.560099999999
2	22	13788.8231	1150.3258	2605.9519	963.1468	3520.1525	73.9176	0.0	-22788.8387	-3447.6943	-2592.7923	-3125.6067	0.0	-6727.007600000001	-6478.837600000003
2	23	13825.8381	1168.2574	2543.8222	911.8777	3505.3952	73.841	0.0	-22636.733	-3590.7562	-2608.5061	-3250.7425	0.0	-6806.963699999998	-6540.790999999997
2	24	13845.1159	1167.4101	2555.8455	934.6292	3549.0031	73.7189	0.0	-22761.4212	-3549.8316	-2551.7356	-3196.3066	0.0	-6737.265700000002	-6457.459600000002
2	25	13835.2097	1177.4676	2627.0333	931.8692	3518.08	74.1029	0.0	-22809.2431	-3466.9818	-2554.0301	-3151.9946	0.0	-6666.4923	-6425.608
2	26	13780.1691	1178.4428	2506.7505	939.355	3487.8454	73.0448	0.0	-22840.9411	-3372.5625	-2561.7885	-3046.8066	0.0	-6809.684499999998	-6556.973399999995
2	27	13882.7356	1177.2713	2504.1606	934.0179	3499.4869	74.1592	0.0	-22894.9777	-3419.6805	-2568.4974	-3080.6416	0.0	-6811.324099999996	-6546.444399999997
2	28	13886.582	1156.751	2568.2828	1001.0698	3465.3871	73.4115	0.0	-22808.8952	-3465.2466	-2615.1175	-3134.1971	0.0	-6737.775099999997	-6480.137099999996
2	29	13841.6784	1153.3725	2531.0186	942.9182	3532.4542	74.4828	0.0	-22782.616	-3503.6217	-2549.8879	-3176.5301	0.0	-6760.200900000002	-6507.592099999998
