/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep1/simulation/sim1.dcd	4221.041553361619
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep2/simulation/sim1.dcd	4223.315338961408
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep3/simulation/sim1.dcd	4227.430781780196
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep4/simulation/sim1.dcd	4229.411918733582
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep5/simulation/sim1.dcd	4225.183781390502
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep6/simulation/sim1.dcd	4223.587155113585
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep7/simulation/sim1.dcd	4220.7980018530525
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep8/simulation/sim1.dcd	4224.093882569252
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep9/simulation/sim1.dcd	4220.289685471703
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep10/simulation/sim1.dcd	4228.722912776216
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep11/simulation/sim1.dcd	4223.424175824869
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep12/simulation/sim1.dcd	4222.9877415169
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep13/simulation/sim1.dcd	4223.958919889172
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep14/simulation/sim1.dcd	4222.9444684158425
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep15/simulation/sim1.dcd	4224.676064402722
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep16/simulation/sim1.dcd	4231.043255796579
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep17/simulation/sim1.dcd	4227.26605562375
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep18/simulation/sim1.dcd	4226.046597004222
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep19/simulation/sim1.dcd	4221.40084686928
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep20/simulation/sim1.dcd	4227.751975859284
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep21/simulation/sim1.dcd	4223.714333573192
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep22/simulation/sim1.dcd	4228.922213764494
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep23/simulation/sim1.dcd	4224.232162602644
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep24/simulation/sim1.dcd	4230.579557589746
/net/dirac/mnt/store6/dave/janssen/store/default/ldha/com/drug/l20/lig20/replicas/rep25/simulation/sim1.dcd	4221.796101823775
