replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	egb	epb	esurf	vdwaals	pb_tot	gb_tot
5	6.0	-482.0055	8.4787	21.2371	4.741	12.1694	3.0183	0.0	206.4105	-26.7926	-28.3596	0.0	-3.8484	-258.1585	-259.60979999999995
5	7.0	-485.8409	10.7784	13.1063	11.4043	9.4266	2.94	0.0	208.5708	-26.083	-28.4026	0.0	-2.6839	-260.70099999999996	-261.3214
5	8.0	-478.5343	8.1408	16.8204	9.8455	14.9138	3.0219	0.0	203.1036	-27.5527	-29.4243	0.0	-3.6973	-255.80989999999994	-256.96019999999993
5	9.0	-480.2607	9.4083	19.3385	10.6978	13.1381	2.9716	0.0	204.6897	-26.8054	-28.5633	0.0	-2.8976	-251.47760000000002	-252.6913
5	10.0	-479.3601	9.0264	18.5872	6.4897	11.1497	3.0224	0.0	206.6866	-27.7471	-29.216	0.0	-2.89	-256.50409999999994	-258.0576
5	11.0	-483.7739	9.9973	18.5772	14.9438	13.9252	2.99	0.0	207.3956	-26.8664	-28.5372	0.0	-3.9453	-248.42730000000003	-249.74650000000003
5	12.0	-482.2222	8.9429	17.4838	6.6695	10.724	3.0114	0.0	205.0742	-24.3676	-26.4453	0.0	-2.9391	-259.70079999999996	-260.6345
5	13.0	-485.3085	8.7666	14.9725	8.9059	10.04	2.9961	0.0	206.5241	-25.1861	-27.8993	0.0	-3.1605	-264.1631	-264.446
5	14.0	-482.986	8.4032	20.814	5.4556	13.1733	3.0049	0.0	205.7047	-24.6144	-26.6241	0.0	-2.8137	-255.86809999999994	-256.8632999999999
5	15.0	-482.1618	8.3582	21.9443	9.0728	12.2611	3.0152	0.0	206.6831	-26.9252	-29.1959	0.0	-3.4977	-253.52070000000006	-254.26520000000005
5	16.0	-485.2755	9.8245	18.9042	11.3773	11.4711	2.9778	0.0	206.8434	-25.0036	-27.0795	0.0	-3.289	-254.2457	-255.1476
5	17.0	-477.9031	7.8841	19.936	6.535	9.567	3.0059	0.0	203.0116	-26.3119	-28.2116	0.0	-3.0185	-259.1936	-260.2998
5	18.0	-479.9618	7.8378	15.7027	9.1625	15.1289	3.0272	0.0	206.7479	-28.225	-29.949	0.0	-3.1528	-255.45659999999998	-256.7598
5	19.0	-467.7538	6.7772	18.6515	5.9569	10.751	3.0243	0.0	198.8303	-28.3901	-29.3729	0.0	-3.0866	-256.2221	-258.2636
5	20.0	-482.1526	10.4122	15.3119	8.1941	13.0728	3.0055	0.0	206.336	-25.314	-27.8634	0.0	-1.0545	-254.73800000000003	-255.19410000000005
5	21.0	-481.4127	6.5461	20.7577	9.1904	10.842	3.032	0.0	205.5127	-26.0956	-27.9235	0.0	-3.7108	-257.1660999999999	-258.37019999999995
5	22.0	-475.7312	8.6185	22.7124	10.3105	7.6825	3.0349	0.0	204.1449	-29.0038	-30.8339	0.0	-2.6621	-252.72350000000003	-253.9283
5	23.0	-479.3955	8.2203	11.9226	7.3165	7.3213	3.0271	0.0	199.8324	-23.9676	-25.6716	0.0	-0.4609	-267.88779999999997	-269.2109
5	24.0	-482.1592	6.8443	24.8786	12.038	15.3419	2.9854	0.0	204.2965	-25.7843	-27.444	0.0	-3.5264	-246.74489999999997	-248.07059999999998
5	25.0	-475.7802	6.5423	17.3838	8.056	11.0765	3.0091	0.0	200.8704	-26.2824	-27.6206	0.0	-3.312	-259.7747	-261.4456
5	26.0	-476.3629	9.3894	13.3643	6.8455	7.9653	3.0012	0.0	199.1387	-23.7596	-25.515	0.0	-1.7963	-263.96979999999996	-265.2156
5	27.0	-485.6015	9.5983	21.7712	8.5947	11.0332	2.9694	0.0	209.3797	-26.5941	-29.4046	0.0	-0.6897	-252.34929999999994	-252.5082
5	28.0	-474.0754	8.3564	22.3091	6.2607	10.6674	3.0146	0.0	199.3064	-24.5514	-26.2141	0.0	-2.8368	-253.21170000000004	-254.56360000000004
5	29.0	-475.8704	8.7254	15.7686	7.5051	11.1986	3.0143	0.0	201.5013	-26.3408	-27.9313	0.0	-3.1274	-259.21580000000006	-260.63960000000003
5	30.0	-477.1196	8.7491	20.5351	8.7752	13.5839	3.0168	0.0	199.9381	-24.9478	-27.1482	0.0	-2.609	-252.27860000000004	-253.09500000000003
5	31.0	-473.7069	6.6971	12.9297	9.5356	10.5946	3.0145	0.0	202.9313	-29.0587	-30.2473	0.0	-3.634	-261.88540000000006	-263.71130000000005
5	32.0	-474.5514	6.2671	16.8195	6.3974	11.247	2.9859	0.0	204.3166	-28.5526	-29.9561	0.0	-2.2271	-258.7011	-260.28349999999995
5	33.0	-481.104	9.1516	15.0594	9.1479	10.3015	2.9583	0.0	206.2344	-26.4487	-28.3728	0.0	-2.3165	-258.94020000000006	-259.97440000000006
5	34.0	-481.0488	9.1202	16.1873	7.6337	12.0959	2.9608	0.0	206.8997	-26.7598	-28.3979	0.0	-3.7136	-258.2627	-259.5854
5	35.0	-477.4096	7.0055	15.4427	5.5178	11.9511	2.9896	0.0	203.0033	-26.6731	-27.9013	0.0	-3.1416	-262.5425	-264.3039
5	36.0	-476.9542	7.5441	17.559	4.8648	11.4474	3.0313	0.0	203.4644	-27.6901	-28.9901	0.0	-3.7136	-261.7469	-263.4782
5	37.0	-483.6004	9.6042	15.0768	6.0084	11.0199	3.0044	0.0	208.428	-26.8971	-29.1705	0.0	-1.2054	-260.83459999999997	-261.5656
5	38.0	-481.5083	7.4634	16.9722	8.0408	15.6019	3.0257	0.0	206.8413	-27.4385	-28.8761	0.0	-3.6548	-256.0939000000001	-257.6820000000001
5	39.0	-483.1849	8.5828	13.2092	8.1405	15.4853	2.9877	0.0	205.173	-24.4785	-26.3	0.0	-3.5956	-259.502	-260.6682
5	40.0	-472.888	8.1102	17.7712	8.2715	11.8485	3.0252	0.0	201.8181	-28.921	-30.516	0.0	-2.3665	-254.92579999999992	-256.35599999999994
7	1.0	-477.2822	7.9264	16.9935	8.9744	8.1967	3.0282	0.0	204.2959	-27.3634	-29.1546	0.0	-2.7194	-259.7411	-260.97810000000004
7	2.0	-476.7929	6.2863	22.792	10.0304	8.3795	3.0093	0.0	203.8932	-27.3207	-28.8732	0.0	-2.9652	-254.24059999999997	-255.69739999999996
7	3.0	-481.5794	8.9149	19.1196	9.1223	13.2928	3.0094	0.0	206.8988	-27.6056	-29.5378	0.0	-3.4303	-254.18970000000004	-255.26690000000005
7	4.0	-477.4405	7.959	22.3705	6.1443	14.0378	3.0174	0.0	201.2795	-24.7803	-26.3562	0.0	-3.5817	-252.56990000000002	-254.01139999999998
7	5.0	-479.6478	7.0556	16.7073	9.5111	12.8793	3.0295	0.0	201.0374	-23.9965	-26.1232	0.0	-2.8066	-258.3573999999999	-259.26019999999994
7	6.0	-478.6968	7.3979	17.9198	6.881	13.4305	3.0368	0.0	202.0868	-25.1017	-26.6166	0.0	-2.6324	-257.19300000000004	-258.71490000000006
7	7.0	-474.3985	6.6371	20.5415	8.5706	8.2265	2.978	0.0	198.8018	-25.0982	-26.3887	0.0	-1.1586	-256.19030000000004	-257.8778000000001
7	8.0	-477.2583	9.1371	16.6219	4.028	9.6913	3.0237	0.0	202.3638	-26.8885	-28.9929	0.0	-2.6888	-264.0742000000001	-264.99350000000004
7	9.0	-476.3698	7.2028	20.7562	6.5813	13.7619	3.056	0.0	199.5616	-25.3752	-27.4391	0.0	-2.7216	-255.61069999999998	-256.6028
7	10.0	-483.3789	8.6032	17.3206	13.7973	9.7747	2.9946	0.0	204.4213	-25.1641	-27.2346	0.0	-1.9517	-255.65349999999995	-256.57759999999996
7	11.0	-483.1443	8.299	22.8777	11.0506	10.6696	3.048	0.0	205.7226	-23.5921	-25.707	0.0	-2.934	-250.11780000000002	-251.0509
7	12.0	-480.0259	9.5527	10.963	7.9956	13.5505	3.0288	0.0	203.1002	-25.3281	-27.4165	0.0	-2.4897	-261.7413	-262.6817
7	13.0	-471.4002	8.3352	12.3003	6.3419	14.3534	3.0529	0.0	199.3222	-27.2043	-28.8363	0.0	-2.203	-258.73359999999997	-260.1545
7	14.0	-471.1233	6.9698	13.0362	8.7514	9.8217	3.0422	0.0	199.769	-27.6443	-28.9891	0.0	-3.2938	-262.01589999999993	-263.71329999999995
7	15.0	-481.7815	6.9858	19.3622	9.4403	10.9959	3.0483	0.0	205.9806	-26.7296	-28.6956	0.0	-3.57	-258.234	-259.31629999999996
7	16.0	-488.2436	7.6379	23.1534	3.8523	7.8935	3.0086	0.0	210.9576	-25.2894	-26.9485	0.0	-3.8324	-262.5212	-263.87070000000006
7	17.0	-480.6873	8.6021	17.3246	11.7456	14.0421	3.0193	0.0	203.7592	-26.1697	-28.1381	0.0	-3.294	-253.62650000000002	-254.67739999999998
7	18.0	-490.633	9.7978	21.6712	9.5561	12.5602	3.028	0.0	212.5069	-26.6982	-29.2621	0.0	-3.7191	-254.49399999999997	-254.95809999999997
7	19.0	-495.7407	9.035	16.4377	11.0423	12.5789	2.7916	0.0	221.4071	-26.6938	-28.741	0.0	-5.4934	-256.68249999999995	-257.42689999999993
7	20.0	-484.9546	7.426	14.999	9.6937	13.9501	2.7724	0.0	211.9489	-25.9627	-27.0751	0.0	-4.2842	-255.52380000000002	-257.1838
7	21.0	-498.3995	8.563	17.2755	5.996	12.9106	2.9057	0.0	228.3579	-29.8816	-32.0797	0.0	-3.3173	-257.7878	-258.4954
7	22.0	-479.1983	7.8844	18.0547	10.3472	13.4338	3.0233	0.0	202.7809	-26.0848	-28.191	0.0	-3.3558	-255.22079999999997	-256.13789999999995
7	23.0	-477.9821	8.622	10.8888	7.3691	8.7137	3.0287	0.0	203.837	-27.5657	-29.6536	0.0	-1.7453	-266.9217	-267.8625
7	24.0	-483.0369	6.6701	21.0617	13.8268	11.9834	2.9733	0.0	204.1263	-23.1352	-24.9001	0.0	-2.9321	-250.2275	-251.4359
7	25.0	-484.7497	8.2198	17.1591	6.942	11.7297	3.019	0.0	206.6072	-26.0936	-28.112	0.0	-3.1543	-262.3392	-263.33979999999997
7	26.0	-479.8441	6.9089	18.409	7.0312	12.2854	3.0428	0.0	205.5513	-27.9724	-30.1902	0.0	-1.9727	-258.7784	-259.60339999999997
7	27.0	-473.8967	7.4956	15.8067	6.8078	8.4642	3.0167	0.0	198.8398	-24.5866	-26.4583	0.0	-1.8845	-261.8087	-262.95369999999997
7	28.0	-475.4493	9.1968	20.0428	5.9914	8.8885	3.0352	0.0	200.6629	-25.8832	-27.5431	0.0	-1.8135	-256.9883	-258.3636
7	29.0	-486.25	7.1271	21.235	6.5726	12.5484	3.033	0.0	211.7217	-28.3217	-30.2125	0.0	-3.772	-257.99670000000003	-259.13890000000004
7	30.0	-479.6815	6.5114	16.4786	7.443	10.895	2.9771	0.0	203.5577	-26.2498	-27.7436	0.0	-1.8924	-261.45470000000006	-262.938
7	31.0	-484.5535	8.5233	14.9054	9.0143	10.0058	3.0033	0.0	203.5256	-23.6884	-26.1831	0.0	-1.3951	-263.15400000000005	-263.6626
7	32.0	-483.5977	9.1822	25.6089	6.1871	13.8019	3.0667	0.0	205.0587	-25.8584	-27.699	0.0	-2.8664	-251.25759999999997	-252.48369999999997
7	33.0	-474.3998	7.1775	16.3307	6.7167	10.0438	3.0016	0.0	201.8	-27.2599	-28.3492	0.0	-3.0905	-260.76920000000007	-262.6815
7	34.0	-474.0195	7.7112	17.2682	6.1408	9.6096	3.0363	0.0	197.7441	-23.9646	-25.4049	0.0	-2.6498	-260.564	-262.15999999999997
7	35.0	-482.1246	7.3915	19.2566	7.2392	13.7863	3.0098	0.0	204.714	-26.6652	-28.571	0.0	-3.6914	-258.9896	-260.0936
7	36.0	-481.6569	7.957	16.4116	8.9762	12.6524	3.0709	0.0	205.3688	-26.5181	-28.0796	0.0	-2.9572	-258.2568	-259.7662
7	37.0	-479.2369	7.2753	13.3048	10.1004	14.5032	3.0259	0.0	200.6977	-23.9267	-25.6658	0.0	-2.5723	-258.5677	-259.85450000000003
7	38.0	-485.9123	7.9546	19.0593	12.1487	10.6917	2.9963	0.0	206.9097	-25.1113	-26.9752	0.0	-3.2605	-256.3877	-257.52009999999996
7	39.0	-477.0472	10.9138	17.2116	8.9746	10.2879	3.0301	0.0	201.7283	-25.3607	-27.3426	0.0	-2.3868	-254.6303	-255.6785
7	40.0	-480.4656	9.3851	16.1803	8.2921	14.7813	3.0075	0.0	204.0588	-26.562	-28.5398	0.0	-2.8503	-256.1506	-257.1803
8	1.0	-485.9329	9.8861	21.2046	5.2439	11.2587	2.9729	0.0	210.8404	-26.0397	-27.7228	0.0	-3.1588	-255.4079	-256.6977
8	2.0	-483.0666	7.3139	22.4948	6.373	12.0338	2.9865	0.0	208.8264	-27.4966	-29.206	0.0	-3.4242	-255.66840000000002	-256.9455
8	3.0	-475.6006	7.1529	14.985	7.3401	9.3589	3.0208	0.0	202.4578	-27.1241	-28.6231	0.0	-3.4366	-263.3448	-264.86659999999995
8	4.0	-482.0725	7.9973	27.2015	9.4356	15.2549	3.0532	0.0	205.8117	-28.4554	-30.2849	0.0	-2.9645	-246.56769999999995	-247.79139999999998
8	5.0	-479.8743	9.0561	18.4375	12.0804	9.3803	2.9885	0.0	201.7567	-25.4887	-27.181	0.0	-1.8503	-255.20610000000002	-256.5023
8	6.0	-482.7177	7.789	20.8504	10.4663	6.9802	2.9968	0.0	203.6284	-23.821	-25.5146	0.0	-2.6806	-258.2018	-259.505
8	7.0	-483.5776	9.6439	14.6007	10.2988	10.9072	2.9822	0.0	206.6914	-26.4552	-28.2511	0.0	-3.8468	-260.5513	-261.73760000000004
8	8.0	-475.8265	8.8115	16.8325	5.5648	8.6242	3.009	0.0	199.5093	-25.7314	-27.1897	0.0	-2.7533	-263.41820000000007	-264.9689
8	9.0	-486.0946	7.9154	18.2669	10.5828	11.7968	3.0219	0.0	206.6677	-25.0976	-27.4677	0.0	-3.0254	-258.3362000000001	-258.98800000000006
8	10.0	-482.2455	7.1092	23.51	8.5249	9.5046	3.0189	0.0	204.2567	-24.9287	-27.1373	0.0	-2.9473	-256.4058	-257.2161
8	11.0	-483.6605	8.3062	21.2497	5.4305	15.6502	3.0141	0.0	207.434	-25.8883	-27.3774	0.0	-3.6048	-253.55800000000002	-255.083
8	12.0	-476.8381	6.6403	20.9051	10.0514	11.5051	3.0097	0.0	199.2132	-25.1266	-26.8802	0.0	-2.9977	-255.39119999999997	-256.6473
8	13.0	-475.7791	6.4155	22.2408	4.0821	10.2436	3.0003	0.0	201.8277	-26.6625	-28.2005	0.0	-3.3536	-259.5232	-260.9855
8	14.0	-484.1711	8.9192	15.9689	5.9469	9.6704	2.9799	0.0	207.3206	-25.9608	-27.9177	0.0	-2.9628	-264.24570000000006	-265.2687
8	15.0	-491.1757	9.6505	15.151	13.1883	12.5158	2.9856	0.0	212.4468	-27.4976	-30.0631	0.0	-3.81	-259.1108	-259.5309
8	16.0	-481.9206	8.0589	15.6773	5.9907	10.3745	3.0171	0.0	204.091	-25.6212	-27.5308	0.0	-2.6358	-264.8777	-265.98519999999996
8	17.0	-470.38	7.3467	13.0226	10.3659	11.7141	3.0178	0.0	194.0673	-23.6842	-25.0355	0.0	-2.6493	-258.5304	-260.19689999999997
8	18.0	-487.0466	7.3563	18.5626	10.8845	14.1109	3.0301	0.0	209.7322	-27.4155	-29.5595	0.0	-3.6558	-256.5853000000001	-257.4714000000001
8	19.0	-480.986	9.1858	21.7542	5.5755	11.4645	3.0	0.0	200.6352	-23.7356	-25.9576	0.0	-1.1061	-256.43450000000007	-257.21250000000003
8	20.0	-479.0399	8.8036	15.962	6.8493	11.1665	3.0389	0.0	204.6433	-26.9129	-28.2269	0.0	-2.5144	-259.31759999999997	-261.04249999999996
8	21.0	-480.9396	8.4033	17.2412	13.2674	9.0271	3.0119	0.0	206.4262	-26.9662	-28.8149	0.0	-2.6707	-255.0481	-256.2113
8	22.0	-477.1944	8.4874	14.8936	6.5847	11.7414	3.0275	0.0	202.5941	-25.7722	-27.5887	0.0	-1.7076	-259.16200000000003	-260.37300000000005
8	23.0	-491.0597	8.0558	18.5173	5.967	16.4552	2.9056	0.0	218.2664	-26.1173	-28.362	0.0	-3.1845	-252.4389	-253.09980000000002
8	24.0	-494.8119	9.0586	20.2156	6.382	11.7493	2.7304	0.0	218.6891	-25.4737	-27.3524	0.0	-5.8655	-259.2048	-260.05649999999997
8	25.0	-488.2671	8.6374	15.2756	11.3224	12.0641	2.9706	0.0	213.1956	-24.897	-26.5581	0.0	-3.9915	-255.351	-256.66049999999996
8	26.0	-474.2563	6.6834	17.7157	6.1494	9.0829	3.0166	0.0	204.0809	-29.1005	-30.3567	0.0	-3.1189	-261.003	-262.76340000000005
8	27.0	-473.2565	7.9598	14.6799	4.7807	14.7166	3.0534	0.0	199.6357	-26.6897	-28.0709	0.0	-3.2166	-259.71790000000004	-261.3901
8	28.0	-476.6139	8.4488	17.534	5.739	13.2489	3.0278	0.0	202.2056	-27.2201	-28.5208	0.0	-3.526	-258.4566	-260.1837
8	29.0	-477.949	8.0726	17.3609	4.3561	12.2844	2.9859	0.0	205.2368	-27.3055	-29.0662	0.0	-2.2727	-258.9912	-260.2164
8	30.0	-479.3323	7.9145	17.6838	9.5745	11.787	3.0283	0.0	202.5717	-25.3407	-27.4326	0.0	-1.6273	-255.83239999999998	-256.76879999999994
8	31.0	-482.9023	7.1885	22.0842	11.8712	12.9097	2.9954	0.0	202.3031	-24.68	-26.3869	0.0	-3.0636	-253.00070000000005	-254.28920000000005
8	32.0	-476.3713	7.3418	21.4444	5.8492	10.3991	3.0045	0.0	200.0674	-23.5711	-25.1356	0.0	-2.9983	-256.3988	-257.8388
8	33.0	-483.9154	7.7858	21.326	9.075	13.5569	2.9648	0.0	205.2645	-24.3994	-25.7984	0.0	-3.9967	-253.73749999999998	-255.30329999999995
8	34.0	-478.2156	6.6941	17.1238	10.7141	9.2441	2.9979	0.0	200.4974	-23.8772	-25.9405	0.0	-1.1645	-258.0492	-258.9838
8	35.0	-481.4497	8.0679	16.0895	7.2006	14.0536	3.0058	0.0	207.4044	-28.454	-30.7551	0.0	-3.8321	-260.2151	-260.9198
8	36.0	-481.2805	9.7339	22.6612	10.6744	11.1957	2.9973	0.0	201.4528	-23.3126	-25.4822	0.0	-2.778	-250.8254	-251.65310000000002
8	37.0	-475.0785	7.492	18.7474	4.3257	11.5156	3.0296	0.0	202.8974	-28.0327	-29.2341	0.0	-3.5709	-259.87579999999997	-261.70399999999995
8	38.0	-480.485	6.6936	19.3938	9.6794	14.3297	2.9711	0.0	206.7206	-26.2226	-27.7029	0.0	-2.7521	-251.15180000000004	-252.64260000000002
8	39.0	-477.3949	6.8776	17.2961	5.36	15.0154	3.0327	0.0	199.8285	-23.4432	-24.6166	0.0	-3.3643	-257.9655000000001	-259.8248000000001
8	40.0	-483.2739	7.8647	17.0279	7.3454	12.5026	3.0138	0.0	205.7366	-25.0372	-27.1043	0.0	-3.0036	-259.89079999999996	-260.8375
9	1.0	-480.653	8.4707	13.8153	7.3675	14.0555	2.9819	0.0	202.6869	-24.0374	-25.8676	0.0	-2.8451	-259.9879	-261.1396
9	2.0	-486.7295	9.7219	17.76	12.7602	12.9135	3.0035	0.0	207.4186	-27.3527	-29.7092	0.0	-3.1615	-256.0225	-256.66949999999997
9	3.0	-476.2217	7.667	17.2852	6.4199	10.6928	3.0167	0.0	201.075	-25.3501	-26.8211	0.0	-2.6437	-259.52990000000005	-261.0756
9	4.0	-485.1373	7.6947	19.8795	9.4674	14.3313	3.0481	0.0	209.2661	-28.1069	-29.7256	0.0	-3.6734	-254.84919999999997	-256.2786
9	5.0	-480.0818	6.9272	13.2799	7.2771	12.4056	3.0428	0.0	203.0009	-25.5982	-27.1335	0.0	-2.9134	-264.1952	-265.70269999999994
9	6.0	-477.1606	7.949	16.4271	5.2242	12.2604	3.0505	0.0	204.2478	-27.2155	-28.9812	0.0	-3.2035	-260.1863	-261.4711
9	7.0	-481.9871	7.586	24.5645	8.3596	10.6797	3.0444	0.0	205.7984	-27.0865	-29.1095	0.0	-3.6231	-254.6871	-255.7085
9	8.0	-479.744	9.9379	19.2533	9.3017	12.7835	3.0061	0.0	205.1708	-26.6861	-28.3781	0.0	-3.4719	-252.14069999999998	-253.45479999999998
9	9.0	-483.5033	10.3967	15.5356	11.5299	15.8709	2.9842	0.0	205.1445	-23.7005	-25.3798	0.0	-3.7162	-251.13750000000002	-252.44240000000002
9	10.0	-476.3816	7.4804	13.5773	7.7071	11.6104	2.994	0.0	200.7079	-25.6646	-27.4153	0.0	-3.0906	-262.8104	-264.05370000000005
9	11.0	-475.4747	7.1781	14.3268	4.24	18.544	3.0315	0.0	204.4334	-28.5901	-29.8387	0.0	-3.5784	-257.138	-258.92089999999996
9	12.0	-481.5165	7.7369	16.7318	10.6039	10.7934	2.9836	0.0	204.0895	-27.2213	-29.3733	0.0	-2.7724	-260.7231000000001	-261.5547
9	13.0	-479.1149	6.6346	20.3648	8.8535	13.3905	3.0304	0.0	204.5858	-27.2957	-28.7603	0.0	-3.4987	-254.51430000000002	-256.0801
9	14.0	-488.2049	7.6675	23.2517	11.8513	13.7154	2.9912	0.0	207.1106	-23.7127	-26.7823	0.0	-0.9792	-249.37869999999995	-249.3003
9	15.0	-476.1664	7.5468	13.0541	6.8691	12.7107	3.036	0.0	202.7452	-26.8617	-28.13	0.0	-3.4377	-261.7722	-263.5399
9	16.0	-482.4037	7.9605	21.0546	7.4482	12.4674	2.9967	0.0	202.9927	-24.4766	-26.9217	0.0	-3.2356	-257.6409	-258.1925
9	17.0	-481.0053	7.7902	20.1605	6.3177	11.8582	3.0293	0.0	208.7988	-28.7436	-30.5024	0.0	-2.9468	-256.49979999999994	-257.7702999999999
9	18.0	-473.2512	7.8142	19.1345	9.2699	11.1228	3.0145	0.0	199.2496	-25.2621	-27.0568	0.0	-3.159	-253.8615	-255.0813
9	19.0	-482.9184	7.927	21.0813	13.0572	13.8276	3.0295	0.0	205.9205	-25.8322	-27.7575	0.0	-2.6287	-248.46149999999997	-249.5657
9	20.0	-480.0219	8.5554	20.1855	4.9813	14.7537	3.0152	0.0	205.1041	-27.0561	-28.7054	0.0	-3.4058	-255.53789999999998	-256.9038
9	21.0	-478.3018	7.3857	18.0456	10.6498	12.6987	2.9982	0.0	199.3137	-24.4631	-26.6317	0.0	-1.2436	-255.0854	-255.91500000000002
9	22.0	-479.7766	7.1673	19.695	9.8271	10.0936	3.0254	0.0	206.4049	-26.8532	-28.4652	0.0	-2.722	-254.75049999999996	-256.1638999999999
9	23.0	-474.9006	8.0231	15.5655	6.3679	11.8258	3.0143	0.0	203.5601	-28.8032	-30.9146	0.0	-1.862	-259.3205	-260.22339999999997
9	24.0	-478.5304	7.4809	16.0239	7.4606	8.9028	3.0002	0.0	201.0634	-24.9354	-26.6585	0.0	-2.3457	-263.60279999999995	-264.8798999999999
9	25.0	-483.0937	8.4578	16.5049	7.5932	9.2631	3.0228	0.0	208.0295	-22.9876	-25.3252	0.0	-2.3634	-257.911	-258.59619999999995
9	26.0	-479.6243	8.5156	22.4342	4.5325	11.8145	3.0356	0.0	200.4684	-24.6111	-26.5058	0.0	-2.2509	-257.5802	-258.7211
9	27.0	-474.594	7.7097	16.2599	6.7217	9.6036	3.008	0.0	200.3525	-26.5241	-27.9542	0.0	-2.1396	-261.03239999999994	-262.6103
9	28.0	-476.212	7.8185	20.6869	7.7799	13.5264	3.0295	0.0	199.6435	-25.3283	-26.6805	0.0	-3.1322	-253.54000000000005	-255.21730000000005
9	29.0	-481.9374	8.4889	21.5987	7.2768	12.0659	3.0389	0.0	206.0212	-28.3843	-29.6976	0.0	-3.2953	-256.4399	-258.16550000000007
9	30.0	-472.2606	6.4157	15.2389	3.8683	12.0	3.0321	0.0	201.794	-27.6932	-28.7308	0.0	-3.3068	-261.9492	-263.94370000000004
9	31.0	-481.2537	7.201	15.9083	7.4851	12.275	2.9991	0.0	206.0595	-27.5901	-28.7917	0.0	-3.7041	-261.82149999999996	-263.6189999999999
9	32.0	-479.3931	8.9788	19.9041	8.1988	13.4317	3.0223	0.0	204.3442	-25.888	-27.7393	0.0	-2.9128	-252.16530000000006	-253.33630000000005
9	33.0	-479.2828	9.0899	22.9782	8.2137	8.5561	3.0251	0.0	200.388	-24.6496	-26.4216	0.0	-3.0255	-256.47890000000007	-257.732
9	34.0	-482.0032	9.4592	22.3011	7.4987	13.0296	3.0072	0.0	206.6348	-28.8677	-31.2171	0.0	-3.6656	-254.95529999999997	-255.61309999999997
9	35.0	-482.9751	8.7778	10.8605	7.3246	12.4644	3.013	0.0	210.4147	-28.5186	-29.6685	0.0	-3.5251	-263.31370000000004	-265.17679999999996
9	36.0	-485.1015	8.0218	21.1686	8.3641	11.5845	3.008	0.0	208.6875	-26.923	-28.2189	0.0	-3.4026	-255.88850000000002	-257.60060000000004
9	37.0	-481.4457	8.7122	17.3623	9.2255	13.2916	3.0405	0.0	204.335	-27.1667	-28.8636	0.0	-3.532	-257.8742	-259.2178
9	38.0	-487.2391	9.2205	20.0262	9.8584	11.8669	2.9768	0.0	208.0813	-25.1685	-27.2592	0.0	-3.6061	-256.0743	-256.96040000000005
9	39.0	-486.506	9.1781	19.5569	8.9435	8.0418	2.9671	0.0	206.4916	-24.5163	-26.93	0.0	-1.7439	-260.00089999999994	-260.5543
9	40.0	-480.2735	7.4849	19.2852	6.4429	11.1035	3.0634	0.0	206.7086	-29.0967	-30.9104	0.0	-2.922	-260.01740000000007	-261.2671
10	1.0	-485.2245	8.6861	12.9056	12.4361	14.0285	3.0216	0.0	209.5625	-28.512	-30.477	0.0	-3.4602	-258.5213	-259.57789999999994
10	2.0	-484.3761	8.682	17.3047	7.6582	11.1944	3.0028	0.0	203.2952	-23.8669	-26.6703	0.0	-0.5866	-260.4957	-260.6951
10	3.0	-481.0848	8.3815	13.6476	9.7261	15.2117	3.0264	0.0	205.6122	-27.3222	-29.3633	0.0	-3.4871	-258.3297	-259.31499999999994
10	4.0	-478.83	8.3979	15.9936	7.0309	12.7193	3.0367	0.0	205.6061	-27.7925	-30.102	0.0	-2.7079	-258.8554	-259.5826
10	5.0	-497.658	8.1778	21.3324	8.5134	12.4051	2.8368	0.0	216.6331	-20.3844	-21.6475	0.0	-3.4476	-252.85450000000003	-254.4282
10	6.0	-475.9261	6.328	19.3769	12.3493	7.92	3.0552	0.0	201.6084	-25.6247	-27.1682	0.0	-2.1035	-254.56000000000006	-256.0717000000001
10	7.0	-474.5773	6.9136	16.5603	8.7013	11.066	3.0231	0.0	199.8522	-25.1768	-27.0178	0.0	-1.8744	-257.353	-258.5351
10	8.0	-478.8128	7.868	15.9673	5.0797	10.4503	3.0327	0.0	204.3714	-27.5646	-29.2587	0.0	-2.5765	-263.87859999999995	-265.21719999999993
10	9.0	-480.0298	10.187	13.9281	9.0717	11.28	3.0136	0.0	205.4327	-26.1041	-28.4917	0.0	-2.2964	-257.9048	-258.5308
10	10.0	-485.7868	8.0973	24.1565	12.5411	7.2174	3.0209	0.0	205.5659	-23.4418	-25.7048	0.0	-2.6018	-253.49429999999998	-254.2522
10	11.0	-480.3216	8.4989	20.7042	5.8244	15.0871	3.0241	0.0	203.0789	-24.0315	-26.2023	0.0	-1.8863	-252.19260000000003	-253.04590000000002
10	12.0	-478.0587	6.5329	19.2074	8.8998	12.6327	3.053	0.0	205.0437	-27.1866	-28.7586	0.0	-2.8805	-254.32830000000004	-255.80930000000004
10	13.0	-484.6202	7.9655	18.2583	5.4414	15.0605	3.059	0.0	209.5547	-28.5527	-30.4972	0.0	-3.5043	-259.28229999999996	-260.3968
10	14.0	-478.6814	7.197	19.7619	9.6119	8.0364	3.0374	0.0	202.2498	-25.5333	-27.6618	0.0	-1.7734	-258.2222	-259.13109999999995
