replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	14199.581	1180.1362	2612.8959	960.9672	3445.4799	73.521	0.0	-23111.8424	-3243.3862	-2498.0025	-2912.2594	0.0	-6380.649900000004	-6123.044100000003
1	2	14271.9512	1164.6754	2492.3158	897.2429	3466.3789	73.239	0.0	-23028.818	-3294.4745	-2529.19	-2993.4173	0.0	-6486.679300000001	-6258.861100000002
1	3	14213.7069	1117.9017	2575.0433	953.3248	3465.9271	73.2938	0.0	-23062.584	-3224.882	-2529.1038	-2926.745	0.0	-6417.3722	-6192.528999999999
1	4	14285.133	1138.9657	2542.9554	926.9436	3454.4094	74.0476	0.0	-23034.7881	-3351.115	-2541.0478	-3037.3956	0.0	-6504.496200000003	-6264.824400000001
1	5	14203.0693	1171.3545	2575.4598	956.125	3480.2392	74.5322	0.0	-22906.6634	-3382.8455	-2521.1664	-3063.8647	0.0	-6349.895300000002	-6105.446700000004
1	6	14266.6269	1154.4205	2522.2997	920.3982	3449.7989	74.1698	0.0	-22909.3452	-3450.8077	-2530.9969	-3141.7581	0.0	-6503.435799999999	-6268.556000000004
1	7	14271.5526	1161.5437	2494.2304	948.6367	3495.1846	74.0089	0.0	-23036.6466	-3336.3378	-2520.6044	-3023.1669	0.0	-6448.431899999998	-6209.269899999999
1	8	14265.2148	1170.8442	2573.3222	899.0061	3499.3064	72.9839	0.0	-23025.8807	-3345.7218	-2541.3305	-3036.1386	0.0	-6432.255400000002	-6195.656100000004
1	9	14213.8939	1156.096	2520.4686	916.6757	3420.433	72.5182	0.0	-23057.1287	-3276.0275	-2558.4117	-2923.0047	0.0	-6591.482500000002	-6310.977899999998
1	10	14241.1576	1164.4636	2529.2496	947.4513	3454.4513	72.7899	0.0	-23203.5709	-3165.4537	-2555.9305	-2835.6877	0.0	-6515.391799999998	-6258.415699999998
1	11	14270.4781	1183.0189	2509.3779	937.6163	3466.0316	73.6885	0.0	-23130.5842	-3258.4443	-2557.6099	-2942.2358	0.0	-6506.427100000003	-6263.9071
1	12	14275.0393	1154.4857	2546.4038	904.4677	3480.2593	72.7023	0.0	-23191.8474	-3178.3208	-2555.2884	-2878.0417	0.0	-6492.098500000001	-6264.5216999999975
1	13	14178.9444	1143.0379	2613.5223	935.9804	3496.597	72.9308	0.0	-23157.1902	-3162.1604	-2541.7935	-2885.0954	0.0	-6420.131300000001	-6215.9971000000005
1	14	14261.2707	1162.2034	2455.2829	914.818	3510.4394	71.8354	0.0	-23248.1446	-3118.4091	-2507.0789	-2782.5235	0.0	-6497.782799999999	-6233.732599999999
1	15	14275.9853	1181.2286	2525.5951	903.4401	3489.0398	72.3352	0.0	-23225.4463	-3191.8751	-2556.2201	-2858.7199	0.0	-6525.917399999998	-6265.097399999999
1	16	14285.0546	1133.9306	2562.2607	937.9983	3471.7332	71.891	0.0	-23150.8441	-3184.9491	-2520.9736	-2868.6922	0.0	-6393.898399999995	-6149.5324999999975
1	17	14327.9743	1155.1074	2548.4694	922.9061	3468.3974	72.938	0.0	-23237.3698	-3179.3967	-2552.7657	-2857.736	0.0	-6473.739599999999	-6225.016899999999
1	18	14230.2918	1148.9121	2545.8323	941.2036	3494.0636	73.3002	0.0	-23062.382	-3286.8739	-2516.1658	-2965.9844	0.0	-6431.818100000003	-6184.228800000001
1	19	14250.8948	1137.8908	2568.0142	959.3142	3464.645	73.132	0.0	-22943.2333	-3381.1159	-2543.7905	-3051.5414	0.0	-6414.2486999999965	-6157.806199999999
1	20	14277.9435	1163.0278	2586.1495	929.8156	3449.9855	73.1957	0.0	-23114.7535	-3264.293	-2525.7977	-2927.7662	0.0	-6424.726600000002	-6161.395500000002
1	21	14335.4172	1194.4754	2531.2927	897.8732	3490.0917	73.4162	0.0	-23010.039	-3402.588	-2535.0075	-3087.9046	0.0	-6425.068100000001	-6183.800900000002
1	22	14314.1227	1157.3778	2612.4915	933.0545	3461.2638	73.6525	0.0	-23190.7519	-3240.6516	-2541.9533	-2914.6713	0.0	-6421.393999999998	-6169.0661999999975
1	23	14279.1295	1151.3953	2569.1544	945.8602	3501.1622	73.7039	0.0	-23087.8728	-3312.0582	-2516.974	-2995.9288	0.0	-6396.4995000000035	-6154.074000000004
1	24	14288.6198	1158.8319	2561.3129	965.1356	3447.5748	74.0884	0.0	-23196.8631	-3217.5467	-2534.8833	-2885.473	0.0	-6453.7297	-6195.7444
