	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
0	-387.17804	13.911962499999998	29.394785000000002	13.6493425	20.299795000000003	4.2177825	0.0	129.5542525	-105.51729499999996	-3.4326700000000003	-104.00050999999999	0.0	-285.1000849999999	-287.8010825000001
1	-386.7862150000001	14.37503	29.452324999999995	12.271145	20.19177000000001	4.2004675	0.0	130.12260500000002	-105.746485	-3.4448525000000005	-104.051095	0.0	-285.36421000000007	-287.86928750000004
2	-385.65697000000006	14.187270000000002	29.2927325	12.1373025	19.4859625	4.204132499999999	0.0	128.89909000000003	-105.09375499999999	-3.480602499999999	-103.46276250000001	0.0	-286.0248375	-288.59797749999996
3	-383.5931174999999	14.186862499999998	29.309469999999997	12.818097499999997	22.209562499999997	4.241987499999999	0.0	129.19167499999998	-109.22505500000003	-4.675737499999999	-107.15888000000002	0.0	-285.53625499999987	-287.7120675
4	-386.36479249999996	14.007489999999999	28.958687500000003	12.640015000000002	20.363625	4.21813	0.0	129.32924249999996	-105.49871749999997	-3.64305	-103.88942	0.0	-285.98937000000006	-288.59820250000007
5	-385.87488750000006	14.27741	28.916482499999994	12.057292499999999	21.026707500000004	4.21148	0.0	128.793435	-105.64230249999999	-3.6429775000000006	-103.83722	0.0	-285.87736	-288.2837575
6	-386.2466625	13.925055	28.765772500000008	12.7376325	21.50340749999999	4.224310000000001	0.0	130.6364775	-107.4059225	-4.0827425	-105.39772750000002	0.0	-285.94267250000007	-288.15878750000013
7	-383.8965099999999	13.659002500000003	28.437127500000003	13.7260975	19.4561925	4.216670000000001	0.0	127.5101975	-105.77286000000001	-3.3484299999999996	-104.2177025	0.0	-286.0125125	-288.674025
8	-386.366975	14.0176775	28.20347749999999	12.162547499999999	21.075397500000005	4.2106375	0.0	129.05845499999998	-105.3732775	-3.6798474999999997	-103.58525749999998	0.0	-286.6919075000001	-289.114525
9	-385.8650375	13.917089999999998	29.372055000000007	12.90564	20.666419999999995	4.2020075000000014	0.0	131.5008125	-107.473535	-3.820242499999999	-105.84248249999999	0.0	-284.59479000000005	-287.165745
10	-387.9736825	14.203202499999994	28.771340000000002	13.02243	21.263582500000005	4.203544999999998	0.0	130.9853125	-105.8476775	-3.5110524999999995	-104.11314999999998	0.0	-284.88300000000004	-287.3520175
11	-385.9389399999999	13.886582500000003	28.79561749999999	11.9761875	22.271465	4.229955	0.0	131.73704	-109.25323500000002	-4.3929675	-107.04449749999999	0.0	-286.68829500000004	-288.7095125
12	-384.57215	13.611417500000002	29.87577750000001	12.898337500000002	20.707902499999996	4.2156649999999996	0.0	127.81767749999995	-106.18334749999997	-3.8408450000000007	-104.34614749999999	0.0	-285.46956500000005	-287.84803000000005
13	-383.0299349999999	14.365860000000001	28.87772	13.195879999999997	23.859150000000003	4.168227499999999	0.0	126.8118575	-106.8516825	-4.1386199999999995	-104.81617750000002	0.0	-282.7415425000001	-284.874265
14	-386.80880999999994	13.909507499999995	28.8791725	12.377685000000003	19.180159999999997	4.1906875	0.0	130.14921750000002	-105.72963750000005	-3.6422174999999997	-103.8632825	0.0	-287.4942349999999	-289.8185675
15	-386.8921875	13.993334999999997	29.640387499999992	13.445939999999998	19.9227225	4.2110899999999996	0.0	129.7823075	-105.67968250000001	-3.7890425000000008	-103.96163000000001	0.0	-285.36513	-287.8581675
16	-387.0850575000002	13.987270000000004	29.7402325	12.741074999999999	20.875614999999996	4.212592500000001	0.0	130.1407875	-105.39536750000002	-3.5724399999999994	-103.70075	0.0	-284.3552925000001	-286.8732675
17	-384.1082225	14.222752500000004	28.647312499999998	12.9949025	22.228815	4.23316	0.0	128.4257275	-107.45114499999997	-3.9081224999999997	-105.45349250000001	0.0	-284.71482000000003	-286.95032750000007
18	-387.22321999999997	14.100932500000003	29.807382500000006	12.4784775	19.670337499999995	4.2083400000000015	0.0	129.9812675	-105.6897025	-3.1879174999999993	-104.01090749999999	0.0	-285.85410250000007	-288.38364749999994
19	-387.21896499999997	14.116715	29.411265000000004	12.774395000000002	20.119425000000003	4.215959999999999	0.0	130.01609000000002	-105.35374999999996	-3.4183025000000002	-103.59348750000001	0.0	-285.33716749999996	-287.792865
20	-384.8553625	13.877105	29.5116925	12.914980000000003	22.1702175	4.1883375	0.0	127.52348500000001	-105.93953000000002	-3.7778949999999996	-104.1078225	0.0	-284.38696999999996	-286.7436
21	-383.6524525	13.691657499999996	30.221522500000003	12.726715000000002	20.776660000000003	4.183202499999998	0.0	130.35241	-108.16770249999999	-3.969127499999999	-106.29320750000002	0.0	-283.837115	-286.14582249999995
22	-387.94913	13.932752500000003	30.793689999999998	12.810172499999998	20.066104999999997	4.2100349999999995	0.0	130.96183	-105.64850249999999	-3.711334999999999	-104.04257000000003	0.0	-284.5343825	-287.13848499999995
23	-385.2265475000001	14.081299999999999	28.310095000000008	12.7799975	20.840515	4.225292500000001	0.0	129.43684499999998	-107.68665250000001	-3.9626449999999998	-105.85154749999997	0.0	-287.2018	-289.5919875
24	-385.6175625	13.728525	29.1553	13.6452475	22.176975	4.208235	0.0	128.36557500000004	-106.03973249999997	-3.919344999999999	-104.37686749999997	0.0	-284.29678249999995	-286.8421525
