	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
0	13874.5716725	1167.890825	2579.6342325	953.5242025	3491.0194749999996	72.42574749999999	0.0	-23195.496775	-3194.837369999999	-2582.7248775	-2866.05613	0.0	-6833.992867500002	-6577.637375
1	13910.937252500002	1170.3428024999998	2568.1661724999994	944.9487724999997	3505.90461	73.29664249999999	0.0	-23176.51866249999	-3237.0889475	-2581.145622500001	-2909.8877925	0.0	-6821.156980000002	-6567.2524675
2	13837.153419999999	1169.6463999999999	2583.0128875	942.0068775000002	3500.9993924999994	73.136575	0.0	-23094.1138625	-3246.2800024999997	-2591.26897	-2915.5100249999987	0.0	-6825.7072825	-6568.073879999999
3	13898.1401925	1168.50971	2580.4376800000005	937.5830799999998	3501.4396325000007	72.55896750000002	0.0	-23143.859865	-3243.0312324999995	-2588.0080024999997	-2926.53618	0.0	-6816.229837500001	-6572.2937525
4	13856.575660000002	1166.5661675000006	2577.6661874999995	944.0580225	3499.346507500001	73.80466	0.0	-23055.986622499997	-3301.6277149999996	-2560.92825	-2986.598595	0.0	-6800.525382500001	-6559.300922500001
5	13905.480644999998	1172.8935275	2591.6231624999996	940.4333649999999	3500.510445	73.52647499999998	0.0	-23001.325187500006	-3374.5593525000013	-2585.1607599999998	-3059.6766749999997	0.0	-6776.57768	-6535.221477499999
6	13893.182875000002	1169.1719075000005	2578.3357675	941.1766449999999	3502.5541274999996	73.98825750000002	0.0	-23072.180497499998	-3324.113942500001	-2571.2348724999997	-2999.3314725000005	0.0	-6809.119732500001	-6558.325520000001
7	13918.451452499998	1171.1441324999998	2571.0992399999996	942.5370925000003	3497.7126574999993	74.20303750000001	0.0	-23090.472315	-3327.3868625000005	-2564.7410524999996	-3002.8694699999996	0.0	-6807.452617499999	-6557.1382625
8	13923.27861	1173.5043525	2560.2789649999995	940.7440349999999	3503.1189	74.10834999999999	0.0	-23103.907477499997	-3317.8391349999997	-2574.2131775	-2991.0497250000003	0.0	-6820.9265775	-6568.2455175
9	13882.66552	1170.4609249999999	2575.4761375	943.286745	3498.2640225000005	72.69138249999997	0.0	-23003.445167499995	-3348.1376249999994	-2587.7568025000005	-3027.896085	0.0	-6796.494862500002	-6548.944704999999
10	13856.4396075	1169.05723	2585.3058549999996	945.0549224999999	3494.3705125	73.50378749999997	0.0	-23104.482914999993	-3247.9450874999993	-2578.7901675000003	-2932.6593600000006	0.0	-6807.486254999999	-6565.704315
11	13850.815302500001	1164.0692299999998	2586.8678049999994	934.2212850000002	3494.590290000001	73.1497875	0.0	-23005.551102499994	-3323.7303399999996	-2591.7273474999997	-3002.5466825	0.0	-6817.29509	-6569.261220000002
12	13874.96949	1168.735645	2588.5429725	939.9682300000002	3496.017895	73.60521749999998	0.0	-23146.260147500005	-3220.1840249999996	-2585.4467350000004	-2895.5731	0.0	-6810.0514575	-6559.04575
13	13882.796475000001	1168.3743500000003	2576.8473575000016	937.5693674999999	3509.3375949999995	72.5222675	0.0	-23059.722125000004	-3303.5931324999997	-2598.1873799999994	-2970.6135075000007	0.0	-6814.055225000001	-6553.5978675
14	13885.911660000003	1171.0827924999996	2569.301525	946.6143150000001	3496.431725	74.00228000000001	0.0	-23088.348052499998	-3295.2612	-2571.4815475	-2972.0450975	0.0	-6811.746502500001	-6562.532680000001
15	13881.787057500002	1170.7706875	2561.3224275	940.0925900000002	3508.0032349999988	73.50552250000001	0.0	-23102.082647499996	-3273.08244	-2588.36014	-2954.7133575	0.0	-6828.043707500001	-6583.1801475
16	13853.8518075	1168.3391725000001	2587.4737999999998	944.4292449999997	3494.6768700000002	73.24360749999997	0.0	-23115.992550000003	-3234.9644774999997	-2580.483707499999	-2912.764097499999	0.0	-6809.426232499999	-6560.469460000002
17	13879.035667499998	1165.6015825	2576.429645000001	945.1499650000002	3512.8073624999984	72.98522750000001	0.0	-23094.916265	-3264.00046	-2590.3299125	-2948.1045125000005	0.0	-6797.237187500001	-6554.3264675
18	13860.638365	1165.5792950000005	2582.368737500001	944.279595	3492.8554225	73.62915000000001	0.0	-23048.103747499998	-3291.512572499999	-2591.3173225	-2971.56636	0.0	-6811.5830774999995	-6565.266014999999
19	13833.588330000004	1167.2708	2572.98489	948.0833999999999	3495.1862075	73.09468499999998	0.0	-23079.452567500004	-3223.049792500001	-2587.1231225	-2906.2268225	0.0	-6799.417170000001	-6555.6888850000005
20	13873.71783	1170.1916599999997	2580.8629649999993	931.8523875000001	3505.4691725	73.88323749999999	0.0	-23096.795570000002	-3283.04081	-2575.537695	-2957.81181	0.0	-6819.396822500002	-6568.051059999998
21	13892.8258975	1171.2392025	2586.0037174999993	940.2700674999999	3494.9212349999993	73.90721499999998	0.0	-23049.8522425	-3368.3826249999997	-2581.77571	-3035.5732449999996	0.0	-6840.843242499999	-6581.9410775000015
22	13903.856457499996	1172.2255300000002	2575.4598100000007	945.7795025000001	3505.3133274999986	73.13168249999998	0.0	-23178.321754999994	-3229.890567499999	-2584.4770874999995	-2908.619025	0.0	-6816.923099999997	-6568.78324
23	13919.468377500005	1169.9990475	2582.2589175000003	943.6233975000002	3505.1076250000006	74.00994999999999	0.0	-23045.805452499997	-3349.0963325	-2576.2886200000003	-3023.9991125000006	0.0	-6776.7230899999995	-6525.635820000001
24	13865.1564125	1169.52134	2588.896052499999	943.403385	3504.634395	72.76993750000001	0.0	-23111.8548925	-3245.5078274999987	-2583.5784124999996	-2911.7492325000007	0.0	-6796.559609999998	-6535.5709525
