replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	14106.8083	1192.0858	2527.8091	948.0901	3498.5336	73.5335	0.0	-23101.3681	-3272.7829	-2551.6386	-2923.3927	0.0	-6578.929199999999	-6303.072499999998
1	2	14040.4255	1156.2458	2615.8341	979.6152	3456.5718	74.363	0.0	-23156.9401	-3202.799	-2571.8383	-2868.4163	0.0	-6608.521999999999	-6348.5022999999965
1	3	14125.0424	1156.6222	2546.2184	957.264	3451.7009	73.6166	0.0	-23173.332	-3246.3086	-2520.3086	-2939.6649	0.0	-6629.484699999997	-6396.457599999998
1	4	14092.7597	1163.2878	2536.8588	923.0345	3505.4769	73.7655	0.0	-23114.525	-3279.1468	-2553.5419	-2963.2212	0.0	-6652.030500000003	-6409.8704
1	5	14092.1303	1147.1417	2527.4848	915.9743	3534.9448	73.7377	0.0	-23076.7257	-3309.1514	-2549.5586	-3003.6034	0.0	-6644.022099999999	-6412.211799999997
1	6	14123.2931	1178.7255	2563.3019	903.123	3506.2105	75.0157	0.0	-23133.5782	-3257.8184	-2540.4634	-2951.969	0.0	-6582.190299999998	-6351.356599999999
1	7	14091.5833	1151.6484	2579.1702	933.9578	3484.2336	74.7357	0.0	-23189.1501	-3261.8303	-2543.0063	-2909.7862	0.0	-6678.657699999997	-6401.349299999998
1	8	14106.8305	1156.5417	2549.2635	910.88	3488.8281	74.6874	0.0	-23219.8204	-3264.0734	-2526.1962	-2952.1477	0.0	-6723.058799999999	-6485.820500000002
1	9	14128.7728	1152.4682	2593.169	922.8975	3522.948	74.6706	0.0	-23136.717	-3339.1829	-2534.0205	-2974.5172	0.0	-6614.994300000004	-6324.999200000002
1	10	14150.6601	1169.2513	2580.2166	948.5302	3501.4321	75.2853	0.0	-23185.4078	-3287.1402	-2536.8323	-2958.4794	0.0	-6584.004700000001	-6330.629200000003
1	11	14124.1632	1159.6223	2640.7993	909.2236	3504.7875	74.5699	0.0	-23148.9923	-3296.5548	-2535.5232	-2971.3121	0.0	-6567.904499999999	-6317.231700000004
1	12	14145.6196	1148.5024	2582.7426	934.2597	3507.9733	75.3748	0.0	-23133.1779	-3307.734	-2521.8205	-2984.0854	0.0	-6568.26	-6319.986199999996
1	13	14126.3606	1177.8682	2516.5299	892.9308	3553.5766	74.2167	0.0	-23075.5293	-3355.8503	-2530.3031	-3013.1099	0.0	-6620.199899999997	-6351.676199999998
