replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	14275.3321	1183.5596	2510.2685	942.8611	3489.0908	74.6023	0.0	-22959.8909	-3398.974	-2524.1664	-3030.8459	0.0	-6407.316899999998	-6113.791100000002
1	2	14212.6251	1147.9998	2603.4903	974.6531	3444.2295	75.4042	0.0	-23022.4917	-3326.6367	-2544.2183	-2979.2931	0.0	-6434.9447	-6163.005299999997
1	3	14290.4599	1149.4231	2529.224	951.9964	3441.9065	74.6203	0.0	-23034.5766	-3372.6995	-2499.4394	-3049.3163	0.0	-6469.085300000001	-6220.322399999997
1	4	14263.4848	1154.5184	2514.3816	919.3216	3494.789	74.6958	0.0	-22987.765	-3394.1378	-2521.6845	-3060.2239	0.0	-6482.396100000002	-6223.178
1	5	14261.3465	1139.7149	2507.5077	908.0812	3525.5713	74.7217	0.0	-22952.6544	-3434.8543	-2520.683	-3107.3253	0.0	-6491.2484	-6238.4411
1	6	14290.3798	1170.6223	2545.9233	893.7634	3497.7858	75.9759	0.0	-23041.8223	-3355.5782	-2507.1741	-3026.1821	0.0	-6430.124099999997	-6176.703899999993
1	7	14265.6159	1143.9394	2561.5657	927.6484	3474.5524	75.7095	0.0	-23074.1408	-3366.9821	-2511.8142	-2994.9147	0.0	-6503.905799999999	-6207.547900000001
1	8	14277.4117	1148.3826	2523.7874	904.6263	3478.2558	75.7308	0.0	-23085.8211	-3378.0602	-2499.5286	-3055.7411	0.0	-6555.215299999998	-6308.627
1	9	14306.5272	1143.5503	2572.8991	915.53	3512.9949	75.6518	0.0	-23013.1978	-3449.2469	-2508.4655	-3070.0608	0.0	-6443.7569	-6140.222600000001
1	10	14319.4554	1159.3371	2559.96	943.699	3492.235	76.1337	0.0	-23026.0599	-3406.6326	-2521.3983	-3070.9482	0.0	-6403.270599999998	-6143.719899999996
