	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
0	-171.47397249999997	8.426462500000001	19.573297500000002	6.484652500000001	10.294527500000003	2.3855224999999995	0.0	225.472035	-231.5890174999999	-2.6899475000000006	-233.58138	0.0	-133.11643999999995	-137.49432500000003
1	-172.967775	8.952665	18.855105000000002	6.02216	10.009385	2.3843525	0.0	228.08378750000003	-232.02567749999997	-2.6110449999999994	-233.77319749999998	0.0	-133.29704250000003	-137.42891500000002
2	-172.789565	9.1944925	18.5799325	6.443182500000001	9.950325000000001	2.38145	0.0	227.74139250000002	-231.65527749999995	-2.6130849999999994	-233.29846750000002	0.0	-132.7671525	-136.79179249999999
3	-172.88036250000002	9.46724	17.989097499999996	5.827935	10.312765000000002	2.3770799999999994	0.0	228.05334250000004	-231.5581174999999	-2.38288	-233.21196	0.0	-132.7939	-136.82482249999998
4	-175.24950500000003	8.8716775	19.4417075	5.826515	11.78737	2.3620349999999997	0.0	229.79398500000002	-231.85651999999996	-3.0722175	-233.91728000000003	0.0	-132.09495250000003	-136.51774749999993
5	-174.41708	9.231655	18.377549999999996	6.443717500000001	9.4590175	2.37991	0.0	228.8466425	-231.25747500000006	-2.21386	-232.87680999999998	0.0	-133.1499225	-137.1491675
6	-173.31387750000005	9.007239999999998	19.248680000000004	6.1600125000000014	10.193919999999995	2.3825025	0.0	228.84665999999999	-232.14273999999995	-2.4758449999999996	-233.92976499999995	0.0	-132.0934475	-136.26297499999995
7	-173.62482749999998	9.423464999999998	18.301607499999996	6.3436449999999995	10.949670000000001	2.3691974999999994	0.0	227.93872750000006	-231.10793250000006	-2.481622499999999	-232.7493675	0.0	-131.88807000000003	-135.89870250000004
8	-173.55761500000008	9.271602499999997	19.2565075	6.457957500000002	8.066557499999998	2.3788525000000007	0.0	227.42867500000003	-231.17390500000002	-1.5445600000000004	-232.73961499999996	0.0	-133.4159275	-137.36049
9	-174.00329749999997	9.264480000000002	19.342899999999997	6.0174475	10.283982500000002	2.3826050000000008	0.0	227.78479499999995	-231.08438499999997	-2.3679750000000004	-232.76276750000002	0.0	-132.37944750000003	-136.44043499999998
10	-172.85811	9.276182499999999	17.892905000000003	6.488132499999999	9.663522499999997	2.3791250000000006	0.0	226.11158000000006	-230.18515250000002	-2.3297675	-231.75694749999997	0.0	-133.56158249999993	-137.5125025
11	-173.73056000000003	9.483132499999998	18.1948975	6.33755	9.550667500000001	2.3808999999999996	0.0	229.6710525	-232.41900500000003	-2.3537924999999995	-234.06913500000005	0.0	-132.88515749999996	-136.91618749999998
12	-174.0311725	9.047272500000002	18.6879	6.258890000000003	10.1968475	2.3846675000000004	0.0	228.841785	-231.47875500000004	-2.1688725	-233.161605	0.0	-132.26143750000003	-136.328955
13	-173.53116750000004	9.41465	18.506465000000002	6.239875	10.096740000000002	2.3797275	0.0	228.01236	-231.17879749999997	-2.2475175	-232.82945	0.0	-132.307665	-136.33804499999997
14	-175.82167749999996	8.8868675	19.843449999999997	6.2722725000000015	11.4845525	2.3374075	0.0	231.076015	-232.26018249999998	-2.51384	-234.32450749999992	0.0	-130.69513500000005	-135.0968675
15	-171.7030675	9.0735425	19.495824999999996	5.983679999999998	10.775907500000002	2.3693150000000007	0.0	226.62420250000005	-231.59996	-2.4733625	-233.21526499999996	0.0	-131.45391750000002	-135.43853750000002
16	-173.50743499999996	9.12852	18.1849975	6.6472225	10.057519999999998	2.3821375000000002	0.0	227.106495	-230.44729000000012	-2.1369025	-232.19940249999996	0.0	-132.584735	-136.71898499999995
17	-176.25733250000002	9.152877499999997	18.552297499999995	5.543194999999999	10.227094999999997	2.3860525	0.0	229.44114750000003	-230.39643999999998	-2.3263149999999997	-232.28553750000006	0.0	-133.67742249999998	-137.95257249999997
18	-172.489205	9.09743	18.268995000000004	6.655717499999999	10.246705	2.3694975	0.0	227.56608	-231.44104	-2.262675	-233.35233249999996	0.0	-131.988495	-136.26928499999994
19	-172.7343575	8.892780000000002	18.229194999999997	6.161592499999999	10.423560000000005	2.3870925	0.0	227.81563	-231.81259749999998	-2.3914475000000004	-233.67656499999998	0.0	-133.02855250000002	-137.27961250000004
20	-175.08943249999993	9.3875575	18.8463675	5.8955425	10.019455	2.3805249999999987	0.0	229.8464625	-231.56210500000003	-2.14126	-233.14729500000007	0.0	-132.41688749999997	-136.38260250000005
21	-174.2251025	8.8136625	19.267442500000005	5.9016875	10.3032375	2.3851275000000003	0.0	228.91859499999993	-231.95417250000006	-2.6049475	-233.81817250000003	0.0	-133.19447	-137.4435975
22	-174.08490749999996	9.212215000000004	19.333844999999997	6.1167725	10.274197499999998	2.3775899999999996	0.0	228.5408800000001	-231.4382225	-2.5991174999999997	-233.35652250000007	0.0	-132.2667475	-136.5626375
23	-174.33304999999996	9.401732499999998	18.517242499999995	5.9650475	9.755249999999998	2.3857725	0.0	228.93154249999998	-231.48653	-2.2303325000000003	-233.08637499999995	0.0	-133.09332500000002	-137.07894250000004
24	-173.08361499999998	8.8479825	19.418795	6.089605	10.435407500000002	2.38905	0.0	228.524835	-232.17082249999993	-2.4564749999999997	-233.98474999999993	0.0	-132.00523749999996	-136.20821499999997
