replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	14282.227	1147.0958	2526.3516	917.8913	3489.3647	76.2719	0.0	-23076.7801	-3376.8437	-2535.94	-3035.9389	0.0	-6550.361499999995	-6285.728599999995
1	2	14300.6988	1145.905	2627.7091	921.2559	3430.1861	74.9027	0.0	-23064.3044	-3375.9084	-2518.0427	-3030.0032	0.0	-6457.597899999999	-6186.595400000002
1	3	14264.7118	1151.4637	2614.2342	946.6993	3469.8794	75.3356	0.0	-23038.3858	-3403.5955	-2517.6955	-3062.7265	0.0	-6437.352799999999	-6171.819399999997
1	4	14310.866	1145.1572	2573.2611	903.3384	3450.4927	73.7625	0.0	-23054.1677	-3367.924	-2545.7835	-3038.778	0.0	-6510.997300000003	-6255.613800000003
1	5	14274.7789	1169.8773	2574.6876	922.9605	3429.7314	73.8529	0.0	-23038.4535	-3354.9141	-2552.4899	-3017.0662	0.0	-6499.968900000002	-6235.973900000001
1	6	14256.1449	1155.0541	2530.2099	948.0755	3457.0675	72.1984	0.0	-23116.2898	-3261.4791	-2519.2273	-2953.6753	0.0	-6478.245900000003	-6242.640499999998
1	7	14255.8186	1164.5143	2529.8876	943.7321	3450.7778	73.3631	0.0	-23140.4252	-3239.6788	-2524.459	-2903.8566	0.0	-6486.469500000003	-6224.010400000003
1	8	14193.4793	1142.7443	2596.1551	937.1385	3507.8037	73.2718	0.0	-22943.0343	-3357.0282	-2537.1981	-3058.7526	0.0	-6386.667899999999	-6161.6640999999945
1	9	14226.1459	1140.4928	2604.7586	917.0835	3451.1363	74.0845	0.0	-22924.5462	-3384.4431	-2519.2434	-3120.6755	0.0	-6414.531100000004	-6224.848000000002
1	10	14297.9692	1150.8853	2588.8228	962.1334	3497.3713	74.6256	0.0	-23017.7194	-3344.9842	-2510.2201	-3064.6203	0.0	-6301.116100000005	-6095.377800000006
