	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
0	14288.084095000002	1155.74419	2551.2232150000004	930.9378250000003	3482.1731050000003	74.55713	0.0	-23011.5056225	-3358.7500875000005	-2527.0799074999995	-3042.907947500001	0.0	-6414.616057500001	-6173.331047499999
1	14277.442407500002	1150.6506024999999	2557.6690075000006	928.5710625000002	3483.0895975000008	72.53336	0.0	-23230.057705000007	-3182.5551324999997	-2541.3534725	-2837.23036	0.0	-6484.010272500001	-6211.218859999999
2	14278.6446375	1154.48703	2562.2094125000003	933.24478	3469.9807949999995	73.078755	0.0	-23073.34954749999	-3315.404535	-2539.0737875	-2978.1929500000006	0.0	-6456.18246	-6192.0496299999995
3	14244.543512500002	1151.7040949999998	2551.7086850000005	930.765875	3477.160219999999	75.39656749999999	0.0	-22933.67308	-3403.6273274999994	-2518.4905474999996	-3075.549359999999	0.0	-6424.512000000001	-6171.830599999999
4	14231.424605000002	1153.6810199999995	2551.71109	929.7564450000002	3473.3939825000007	74.2822	0.0	-22905.580502500008	-3426.7374324999996	-2543.682385	-3090.9796450000003	0.0	-6461.750977499999	-6200.275389999998
5	14258.673004999999	1153.9483675000004	2552.9526125	931.45545	3475.2281124999995	74.03877999999997	0.0	-23021.499462499996	-3337.7844125	-2517.5603350000006	-3018.4705175000004	0.0	-6430.547882500001	-6185.2727675
6	14263.995892500001	1156.2507649999998	2555.4721199999994	926.6447750000003	3477.141315	75.2610075	0.0	-22983.846227500002	-3405.3692449999994	-2525.6526025000007	-3056.3654625000004	0.0	-6460.102199999999	-6186.359425000001
7	14246.280057500004	1154.1155824999996	2547.5651825000004	926.7105400000003	3463.852034999999	74.04131750000002	0.0	-22922.8443675	-3409.52746	-2526.4678049999993	-3085.107355000001	0.0	-6446.274917499999	-6195.896129999999
8	14271.599765000003	1156.55765	2550.3578875000007	936.0032050000002	3479.239172499999	73.51089750000001	0.0	-23001.770469999996	-3354.6958074999993	-2547.2406024999996	-3032.1047774999993	0.0	-6436.4383025	-6187.358169999998
9	14311.617530000003	1154.1400125000002	2563.4377049999994	933.9547175000004	3488.5744524999996	73.80317500000001	0.0	-23085.179597500002	-3351.3042225	-2531.595847500001	-3022.331435	0.0	-6442.5520750000005	-6187.382462499998
10	14291.5312925	1152.3073125	2547.2242425000004	924.14624	3485.7875775000007	74.03182249999999	0.0	-22939.038470000007	-3444.2862049999994	-2537.94068	-3119.2839799999997	0.0	-6446.236867500001	-6195.2664650000015
11	14277.096525	1155.9438524999998	2555.3513524999994	932.3094100000001	3469.4466750000006	74.30059250000002	0.0	-23030.051409999996	-3338.7489624999994	-2517.5378225	-3010.7546175	0.0	-6421.889787499998	-6168.196035
12	14246.7506675	1152.2284825000002	2561.066705	926.3120700000002	3476.5477574999995	74.71421749999999	0.0	-22884.633037500003	-3449.6180775000003	-2525.6730775000005	-3137.3804649999997	0.0	-6422.304292499999	-6184.7808975
13	14245.5933575	1155.7376175000002	2556.874515	928.8443199999998	3470.324900000001	75.8196475	0.0	-22924.043305000007	-3430.774999999999	-2518.1346750000002	-3099.67711	0.0	-6439.7586225	-6184.48038
14	14261.632137499997	1153.7903250000002	2563.06998	933.5372975000002	3483.9721374999995	74.45707749999998	0.0	-23048.8422275	-3339.4226125	-2522.7172575000004	-3005.898405	0.0	-6440.5231425	-6181.4560125
15	14243.4141875	1156.053725	2552.5569425000003	937.1261950000002	3474.8406125	73.10374250000001	0.0	-22965.587260000004	-3378.642462499999	-2538.0263999999997	-3043.8308775	0.0	-6445.1607175	-6183.452875000001
16	14272.557305	1150.9650324999998	2553.4514175000004	932.0518175000001	3474.5158050000005	73.85112	0.0	-23027.808050000003	-3345.9593425000007	-2539.0683375	-3009.7301025000006	0.0	-6455.4432325	-6193.0651124999995
17	14269.894502499996	1157.5215175	2558.0953200000004	931.2382624999998	3473.6478475000004	72.393115	0.0	-23162.070402499998	-3213.099475	-2527.1724225	-2902.5540725	0.0	-6439.551734999999	-6201.399447499998
18	14282.707072499998	1159.0825725	2548.8272574999996	926.1639349999998	3478.2849524999997	73.712545	0.0	-23000.3062	-3371.5477149999997	-2537.5128350000005	-3040.8903425	0.0	-6440.588415	-6183.6435875
19	14262.621747500001	1154.5682325000002	2559.8265675	932.88925	3477.57013	72.448145	0.0	-23148.05822	-3238.128495	-2540.2930325	-2892.02646	0.0	-6466.555675	-6192.901785
20	14289.210387500003	1153.7089899999999	2547.8097200000007	929.2489674999999	3473.619515	74.89170500000003	0.0	-22918.767904999997	-3474.3799874999995	-2524.7288249999997	-3146.4759875000004	0.0	-6449.387432500001	-6196.375137499999
21	14263.252492499998	1153.9910100000002	2561.6406724999997	929.363275	3473.7169775	73.38818749999999	0.0	-23001.416810000013	-3356.8437750000003	-2543.7107349999997	-3026.5169000000005	0.0	-6446.618705000001	-6189.680017500001
22	14292.994612500002	1154.0132099999998	2551.4546525	929.3207875000004	3487.164134999999	74.58505000000002	0.0	-22979.124075000003	-3422.485274999999	-2541.2072075000005	-3090.8776775	0.0	-6453.284110000001	-6196.2615625
23	14275.203394999999	1152.7079424999997	2554.5977949999997	932.2304975	3484.9732675000005	74.92211500000003	0.0	-22978.5101225	-3405.3383974999997	-2527.7834450000005	-3074.2895425	0.0	-6436.9969525000015	-6180.8702125
24	14290.5250275	1153.1570675	2546.7132175	923.8132725000002	3479.3033125	73.98103	0.0	-22987.682137499996	-3411.4619975	-2536.1018725	-3072.400147500001	0.0	-6467.753079999999	-6202.67226
