replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	-748.2613	18.9096	31.8241	15.6024	18.2062	4.7316	0.0	495.8802	-250.0683	-6.0894	-249.1529	0.0	-419.26490000000007	-423.0811
1	2	-743.6342	16.1497	37.2144	9.9201	20.4155	4.7447	0.0	499.3808	-250.795	-6.2241	-251.5039	0.0	-412.82809999999984	-418.28169999999994
1	3	-757.1709	17.243	36.7694	14.234	22.3181	4.7182	0.0	504.2892	-251.2975	-6.9364	-251.374	0.0	-415.8328999999998	-420.62759999999986
1	4	-739.7172	14.7966	35.0895	16.8247	21.3324	4.6802	0.0	474.4515	-235.3214	-3.9638	-234.4709	0.0	-411.8275	-415.6572
1	5	-743.8809	18.4139	39.2516	16.9243	17.7419	4.5791	0.0	495.2024	-247.1617	-6.1879	-246.9178	0.0	-405.1173	-409.45250000000004
1	6	-737.2722	18.7937	29.7505	16.0883	20.1649	4.6183	0.0	482.7075	-240.9527	-6.8748	-241.0679	0.0	-412.97649999999993	-417.71
1	7	-738.7862	14.7896	36.6517	20.2069	18.7806	4.6986	0.0	487.1933	-244.2808	-7.9197	-244.291	0.0	-408.666	-413.37480000000005
1	8	-763.9652	20.9521	41.3118	12.5926	26.8166	4.6971	0.0	502.9226	-244.1165	-8.2731	-242.1901	0.0	-407.062	-409.83270000000005
1	9	-736.1702	18.9386	35.8557	11.9226	19.9475	4.7051	0.0	485.0077	-248.9544	-6.5122	-249.2952	0.0	-415.2596000000001	-420.30550000000017
1	10	-751.9029	19.3606	31.6948	15.797	19.8248	4.7354	0.0	503.2222	-250.5084	-4.9589	-250.5194	0.0	-412.73540000000014	-417.4818
1	11	-741.9763	16.2314	35.2429	18.5169	20.0746	4.763	0.0	495.3114	-252.2463	-6.1677	-252.7728	0.0	-410.25010000000003	-415.5396
1	12	-758.1257	18.1255	29.5135	22.1191	27.3975	4.6369	0.0	500.9663	-248.8509	-8.2104	-248.6366	0.0	-412.4282000000001	-416.85080000000005
1	13	-748.1195	16.9232	39.309	9.1783	19.2507	4.6758	0.0	496.5598	-247.9012	-6.589	-247.8216	0.0	-416.71290000000005	-421.3091
1	14	-752.0363	18.3209	41.0897	14.1362	23.2941	4.6997	0.0	509.9499	-256.8918	-6.235	-256.7902	0.0	-403.6725999999999	-408.2706999999999
1	15	-747.3265	16.7785	33.4035	12.8019	23.0213	4.7125	0.0	501.9607	-253.6523	-5.0264	-252.9178	0.0	-413.3268	-417.3048
1	16	-755.0368	15.4434	43.666	16.5761	15.5157	4.7452	0.0	500.9588	-247.6749	-6.8731	-248.8937	0.0	-412.67960000000005	-418.6436
