replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	14306.4172	1164.9619	2573.3782	928.2979	3508.4142	73.3326	0.0	-23063.1937	-3336.4062	-2548.9616	-3022.5202	0.0	-6393.7595	-6153.206099999999
1	2	14315.3948	1166.215	2475.0851	938.8167	3474.0188	74.3797	0.0	-23049.2981	-3382.3948	-2552.9794	-3071.6709	0.0	-6540.762200000003	-6304.418000000005
1	3	14304.4964	1143.7667	2521.6381	894.1834	3503.6535	74.15	0.0	-23051.3176	-3350.459	-2529.1208	-3001.9008	0.0	-6489.009299999998	-6214.601099999996
1	4	14262.1758	1151.9122	2559.1618	900.4479	3503.3658	73.2749	0.0	-23111.753	-3296.8642	-2529.7507	-2955.9749	0.0	-6488.029500000001	-6220.415100000002
1	5	14204.1004	1164.2962	2540.6357	953.5056	3486.8787	74.9488	0.0	-22968.8614	-3389.2272	-2511.1294	-3072.467	0.0	-6444.852600000002	-6203.041200000003
1	6	14215.907	1160.0191	2564.168	955.9629	3493.3565	74.8896	0.0	-23104.191	-3309.5079	-2526.1535	-2958.0262	0.0	-6475.549299999998	-6198.957199999997
1	7	14294.0342	1152.6255	2584.97	993.929	3475.9786	74.618	0.0	-23081.116	-3399.3272	-2526.7499	-3048.7697	0.0	-6431.0378	-6155.0983000000015
1	8	14254.0999	1174.1915	2534.3384	934.4596	3504.8127	75.1951	0.0	-23061.4798	-3348.4465	-2561.1972	-3011.9994	0.0	-6494.026300000005	-6232.774300000005
1	9	14219.4799	1160.7451	2612.1909	965.5771	3479.8759	75.1336	0.0	-22893.983	-3499.7473	-2522.1157	-3146.002	0.0	-6402.843499999997	-6124.231799999998
1	10	14274.7087	1141.989	2570.0109	927.5067	3475.5295	76.0116	0.0	-22854.0737	-3545.8679	-2526.686	-3231.8379	0.0	-6460.871200000003	-6222.852800000001
1	11	14212.5255	1144.6042	2548.1289	986.0092	3502.3276	74.537	0.0	-22979.2811	-3408.2642	-2508.1582	-3063.8266	0.0	-6427.571099999997	-6157.6705
1	12	14166.8751	1169.6744	2549.1742	942.7019	3465.1236	75.0444	0.0	-23053.2542	-3331.3237	-2504.1035	-2975.5328	0.0	-6520.087799999999	-6239.341300000004
1	13	14278.0108	1171.5997	2505.007	921.2515	3468.6901	75.2291	0.0	-22983.9424	-3421.5943	-2542.0793	-3087.6427	0.0	-6527.827800000001	-6269.105300000003
1	14	14217.9055	1150.0022	2545.377	924.509	3456.8241	74.8407	0.0	-22891.2519	-3467.7164	-2535.7779	-3137.8967	0.0	-6525.287700000003	-6270.308699999998
1	15	14245.925	1158.3651	2561.0829	933.3237	3520.4468	73.5016	0.0	-23071.6649	-3324.0911	-2534.6198	-2982.8609	0.0	-6437.730700000002	-6170.0021000000015
1	16	14283.2739	1178.9214	2506.9237	941.1257	3494.6485	74.3417	0.0	-23051.5861	-3347.0119	-2542.0179	-3028.0557	0.0	-6461.381000000001	-6216.7665000000015
1	17	14317.1639	1155.7432	2520.8355	905.4749	3505.1169	74.2463	0.0	-23069.5701	-3355.1051	-2536.4921	-3044.3767	0.0	-6482.586600000002	-6246.104500000001
1	18	14276.6844	1150.0596	2506.0025	950.326	3485.7682	72.721	0.0	-23160.6514	-3267.1342	-2561.8692	-2937.0806	0.0	-6548.093099999996	-6290.760499999997
1	19	14298.7589	1177.2332	2501.4705	939.6711	3464.3467	74.2387	0.0	-23121.1855	-3330.9462	-2519.0025	-3002.0339	0.0	-6515.415099999997	-6260.741499999996
1	20	14299.6545	1170.2527	2540.7504	911.7307	3458.2179	74.1262	0.0	-23101.347	-3294.5999	-2542.4713	-2989.951	0.0	-6483.6857999999975	-6253.163100000002
1	21	14292.1985	1159.4074	2518.5605	961.4163	3494.9129	74.1523	0.0	-23073.4164	-3353.8603	-2532.4155	-3040.7055	0.0	-6459.044299999998	-6220.041799999999
1	22	14283.7763	1143.7115	2573.5913	971.5155	3502.1865	73.4502	0.0	-23028.1364	-3422.0537	-2538.919	-3075.1575	0.0	-6440.8778	-6167.4317999999985
1	23	14307.7789	1156.8192	2536.6794	980.9043	3493.8401	72.7961	0.0	-22956.1862	-3449.6926	-2507.5831	-3158.1533	0.0	-6364.643900000001	-6145.900699999998
1	24	14325.5367	1162.7159	2621.1777	901.7092	3475.3001	75.3985	0.0	-22924.2139	-3525.2783	-2531.7546	-3221.1799	0.0	-6419.408699999998	-6190.708799999997
1	25	14316.8785	1169.7534	2540.8467	943.9304	3486.1914	74.4704	0.0	-23028.1613	-3448.39	-2525.9641	-3093.3485	0.0	-6470.444599999999	-6189.8735000000015
1	26	14310.9599	1165.3255	2505.8034	917.1078	3535.0028	74.1662	0.0	-22969.4821	-3515.5314	-2532.6329	-3179.2019	0.0	-6509.2808	-6247.1175
1	27	14291.262	1157.6086	2536.4759	915.1686	3501.442	73.4412	0.0	-22952.7496	-3466.7706	-2536.7461	-3113.3702	0.0	-6480.867999999999	-6200.908800000001
1	28	14284.0923	1139.9659	2515.9039	982.9619	3458.8115	74.9475	0.0	-22925.475	-3480.7517	-2547.7085	-3153.8524	0.0	-6497.252200000001	-6245.3004
1	29	14400.8831	1178.2851	2487.5718	893.6613	3524.4826	74.9277	0.0	-23145.9873	-3399.7582	-2542.5587	-3052.29	0.0	-6528.4926	-6255.952099999999
1	30	14403.1895	1173.1532	2554.1509	931.8859	3491.9571	75.3727	0.0	-23273.3506	-3292.9569	-2522.8623	-2971.0844	0.0	-6459.460499999999	-6212.9607
1	31	14363.4637	1156.3538	2489.1957	931.1746	3504.5646	75.9136	0.0	-23081.9267	-3456.4325	-2500.2065	-3113.2294	0.0	-6517.899699999998	-6250.610199999999
1	32	14330.6534	1183.9973	2522.2898	907.1315	3523.7869	73.9668	0.0	-23210.7842	-3288.7056	-2524.809	-2970.0831	0.0	-6482.473099999997	-6237.8174
1	33	14316.7461	1144.2933	2592.5937	909.7167	3491.0502	73.4122	0.0	-23140.9946	-3301.022	-2576.8823	-2951.671	0.0	-6491.086700000002	-6215.1479
1	34	14290.3043	1141.1523	2559.2796	935.2556	3512.7015	74.1249	0.0	-23110.0631	-3343.3447	-2529.4673	-2998.8155	0.0	-6470.056900000001	-6199.652600000001
1	35	14332.9864	1148.9683	2557.9676	911.6241	3509.362	74.8354	0.0	-23059.2665	-3405.0928	-2535.178	-3059.3151	0.0	-6463.793500000002	-6192.851200000001
1	36	14279.6947	1165.8803	2588.8086	939.8754	3477.8591	74.049	0.0	-23070.93	-3333.9489	-2529.2652	-2987.4405	0.0	-6407.976999999997	-6135.517599999996
