	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
0	13802.3390625	1161.9180075	2548.203014999999	929.3383475	3493.8005875000003	74.25301999999999	0.0	-22821.099942499997	-3392.9050349999998	-2553.0797974999996	-3077.1304775	0.0	-6757.2327350000005	-6515.711197499999
1	13825.280635	1163.8175975	2559.7570075000003	940.5823274999999	3505.37908	73.87450999999997	0.0	-22778.758572500003	-3475.550442500001	-2574.8090975	-3140.6258400000006	0.0	-6760.426955	-6499.376862499999
2	13762.6922075	1161.3527374999994	2563.7083500000003	932.1624974999999	3497.3026	74.30799499999999	0.0	-22741.925614999996	-3435.090905	-2565.2749999999996	-3098.5620299999996	0.0	-6750.7651325	-6488.544252500001
3	13723.610754999998	1156.7735575	2559.2935700000007	935.2411400000001	3493.6370075000004	73.76770250000001	0.0	-22725.637104999994	-3407.5865449999997	-2553.6218799999992	-3081.4272124999998	0.0	-6744.5217975	-6492.130167500001
4	13783.29621	1163.464535	2555.7776925000007	938.1881975000003	3483.5598775	73.56657500000003	0.0	-22835.93543	-3368.1360725	-2560.4520574999997	-3039.3453324999996	0.0	-6766.6704725	-6511.4463075
5	13752.7128475	1162.7908800000002	2562.749752499999	936.6077825	3487.1541425000005	73.83689000000001	0.0	-22754.259684999997	-3402.2618775	-2553.542869999999	-3076.5118699999994	0.0	-6734.212137500001	-6482.299020000002
6	13767.84067	1162.2804899999999	2565.7675075000006	936.4786899999999	3487.913922499999	73.74349000000002	0.0	-22762.539109999998	-3430.7903025	-2564.52977	-3084.317785	0.0	-6763.834412500002	-6491.105385000001
7	13790.948524999996	1161.244795	2567.805954999999	936.933755	3496.418705	72.893795	0.0	-22840.410284999998	-3350.5305175000003	-2569.3072549999997	-3026.8651399999994	0.0	-6734.002527499999	-6483.230945000001
8	13783.667254999998	1161.1684625000005	2573.2710525	938.3651375	3486.79216	72.61699250000001	0.0	-22879.506217500002	-3313.83449	-2565.1105899999993	-2991.2592999999997	0.0	-6742.570237499999	-6492.612039999998
9	13772.452757500001	1161.4719975000003	2579.8480949999994	942.2835224999997	3484.9477475	72.50996999999998	0.0	-22910.385942499997	-3280.175092499999	-2578.9892124999997	-2946.6005525	0.0	-6756.036157500001	-6494.971587500002
10	13798.712875000007	1168.2756499999998	2575.4621175	937.937795	3495.84178	74.15899750000001	0.0	-22808.286432500005	-3409.93515	-2561.0171249999994	-3076.0622325	0.0	-6728.849492499998	-6469.135572499999
11	13735.992494999999	1163.5085499999996	2575.2080725	941.940835	3490.9281425	73.62621	0.0	-22830.5267525	-3328.4293199999993	-2564.9935900000005	-3008.7842274999994	0.0	-6742.745357499999	-6496.726475000001
12	13786.359000000002	1158.1375749999997	2558.9972675	945.2713199999998	3495.1235675	74.15542249999999	0.0	-22763.3623975	-3436.36449	-2562.3096825000002	-3099.7967625	0.0	-6743.992417500001	-6481.580112500001
13	13767.887237500003	1161.355875	2558.3161600000008	939.6083525	3492.788627500002	73.9136675	0.0	-22810.286629999995	-3391.4418750000013	-2575.9358549999997	-3047.462632499999	0.0	-6783.79444	-6513.728864999999
14	13770.936667500002	1161.18073	2569.44659	937.8980825000001	3501.6032474999993	72.58646	0.0	-22905.833172500006	-3289.227522500001	-2578.3959325000005	-2955.4570925	0.0	-6759.804849999999	-6498.6208799999995
15	13777.432582499998	1162.2873949999996	2571.3613250000003	941.4044649999998	3490.8645375000006	74.87717	0.0	-22787.287357499998	-3419.089269999999	-2555.2488700000004	-3089.4686875000007	0.0	-6743.3980225	-6488.654609999999
16	13770.080034999997	1161.1589675	2564.7814549999994	934.3873749999999	3489.852862500001	74.823555	0.0	-22683.087355	-3506.9902325000003	-2553.3743000000004	-3169.3507350000004	0.0	-6748.3676375	-6485.551695
17	13811.960619999998	1159.2198724999998	2566.517855	940.4766999999998	3502.1351825000006	73.317955	0.0	-22821.7503275	-3403.5717824999992	-2575.1114724999998	-3073.6177424999996	0.0	-6746.805397500003	-6490.169312500001
18	13756.713010000001	1161.8784225	2567.5404174999994	945.1707549999998	3483.4361874999995	74.14278	0.0	-22779.170197499996	-3409.64401	-2557.3407749999997	-3076.392497499999	0.0	-6757.27341	-6498.1646775
19	13773.227612499997	1161.1737624999998	2576.1586400000006	933.73475	3490.10099	73.28015750000002	0.0	-22761.495979999996	-3411.5868500000006	-2573.0004500000005	-3088.617362499999	0.0	-6738.407367500001	-6488.7180375
20	13800.68663	1162.012645	2569.9005200000006	939.8950525	3501.5613300000005	73.42989500000002	0.0	-22774.0745525	-3410.5835999999995	-2573.8261125	-3089.1444950000005	0.0	-6710.998192500001	-6462.988982499999
21	13791.342820000005	1157.2102750000006	2550.4835100000005	940.5266149999998	3497.960365	74.79841000000002	0.0	-22694.117302499995	-3518.3475175	-2556.0243400000004	-3188.0289249999996	0.0	-6756.167165000002	-6500.646982499999
22	13763.9617675	1164.316015	2573.1485099999995	938.4468800000001	3492.87736	73.8015675	0.0	-22845.088235000003	-3353.285070000001	-2558.2641900000003	-3017.451817499999	0.0	-6750.085395	-6488.053709999999
23	13808.6913475	1161.1851625	2556.7868750000007	936.5088775	3498.3158949999997	74.6670875	0.0	-22798.806135000003	-3437.1803450000016	-2546.776425	-3115.628879999999	0.0	-6746.607659999999	-6499.723282499999
24	13803.386957499999	1164.128295	2565.5286874999997	937.2001875	3494.8995974999984	72.40355249999999	0.0	-22836.933774999998	-3362.3840174999996	-2578.0499824999997	-3040.3818300000003	0.0	-6739.820497499999	-6490.2218625000005
