replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	-595.6018	18.4902	37.1739	10.4479	22.8818	4.2752	0.0	423.167	-250.5627	-5.6893	-251.1126	0.0	-335.4178000000001	-340.2429000000001
1	2	-606.8775	14.4437	38.678	13.8791	21.3647	4.2008	0.0	432.3665	-246.4157	-6.6039	-247.5457	0.0	-334.96430000000004	-340.2951000000001
1	3	-594.2202	15.2698	32.2994	14.6324	19.9298	4.2297	0.0	425.8346	-246.4519	-5.7271	-247.0417	0.0	-334.2035	-339.02299999999997
1	4	-591.1915	16.8551	33.6375	11.3721	17.2138	4.2694	0.0	422.6256	-249.7748	-6.2785	-251.5091	0.0	-341.2713	-347.27500000000003
1	5	-607.9507	16.1505	42.1632	11.7526	14.2887	4.2207	0.0	435.033	-251.3167	-4.6149	-251.6394	0.0	-340.27359999999993	-344.817
1	6	-594.4797	17.514	34.8203	12.3158	16.1004	4.2202	0.0	421.0192	-248.2997	-6.2179	-249.8123	0.0	-343.00739999999996	-348.7402
1	7	-601.6966	15.6341	46.1654	10.9689	18.9089	4.2877	0.0	430.3665	-248.9737	-6.7311	-250.314	0.0	-331.06990000000013	-336.69790000000006
1	8	-585.8934	15.3898	33.993	8.3271	19.7943	4.2625	0.0	416.8108	-248.5823	-5.9715	-249.5859	0.0	-341.86969999999997	-347.1358
1	9	-586.2915	16.4714	34.9823	10.7381	19.3283	4.2477	0.0	416.9826	-246.5996	-6.1084	-248.1764	0.0	-336.2491	-342.07359999999994
1	10	-590.0865	14.0729	37.2479	12.3377	14.4122	4.3111	0.0	419.8591	-249.8117	-6.2345	-251.4464	0.0	-343.8918	-349.8376
1	11	-594.9635	15.9231	31.4108	14.0419	14.3529	4.2218	0.0	428.6369	-251.2127	-5.7398	-251.1873	0.0	-343.3285999999999	-347.5249999999999
1	12	-592.7818	16.1912	36.187	18.1518	16.3616	4.2649	0.0	419.0339	-247.3803	-5.0748	-248.5179	0.0	-335.0464999999999	-340.44899999999996
1	13	-591.8298	14.1395	37.8057	12.2943	19.8088	4.2337	0.0	422.9649	-245.6332	-7.4751	-247.193	0.0	-333.6911999999999	-339.4847
1	14	-589.7311	16.9959	33.5905	8.7888	19.72	4.1763	0.0	427.7361	-252.0678	-6.7522	-253.1753	0.0	-337.5435	-342.82730000000004
