replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	14156.5443	1163.4548	2598.1986	950.9233	3457.7891	73.8707	0.0	-22958.0384	-3294.283	-2555.4476	-3013.5965	0.0	-6406.988200000001	-6200.172400000003
1	2	14192.8204	1158.3727	2584.4053	910.7891	3473.8201	73.7766	0.0	-23004.2991	-3332.0695	-2536.2542	-3016.6582	0.0	-6478.638600000001	-6237.0039
1	3	14233.8805	1159.1285	2575.0597	927.2581	3503.9027	72.9626	0.0	-22955.5821	-3381.8076	-2547.9715	-3078.1616	0.0	-6413.169099999999	-6182.485700000001
1	4	14214.3413	1160.8082	2508.0602	927.2932	3458.891	73.6282	0.0	-23022.1191	-3319.451	-2571.4281	-3019.7014	0.0	-6569.976100000002	-6343.8547
1	5	14211.7613	1149.7247	2562.2909	963.7705	3491.8202	73.9147	0.0	-23012.3996	-3339.8314	-2572.09	-3061.606	0.0	-6471.038700000002	-6266.728000000003
1	6	14311.7585	1167.4139	2508.1304	884.5896	3472.175	74.1479	0.0	-23032.9787	-3382.6153	-2525.0089	-3079.923	0.0	-6522.3876	-6293.843199999999
1	7	14268.8531	1169.7897	2548.3656	980.2864	3488.3721	73.85	0.0	-22999.4075	-3410.3968	-2551.8485	-3078.1645	0.0	-6432.135900000003	-6173.7536
1	8	14203.9158	1152.457	2589.7714	934.2429	3508.1929	72.9842	0.0	-22966.6605	-3338.333	-2557.684	-3063.1569	0.0	-6401.113300000001	-6198.921400000003
1	9	14218.7956	1173.4886	2614.2692	912.3068	3454.0115	73.3366	0.0	-23134.5805	-3221.3519	-2566.8964	-2886.2626	0.0	-6476.620500000002	-6214.8678
1	10	14202.2175	1184.9102	2609.1068	934.8968	3513.6534	74.092	0.0	-23117.7305	-3201.32	-2533.5087	-2922.4953	0.0	-6333.682500000001	-6128.949800000002
1	11	14259.9184	1168.2876	2558.42	950.5823	3493.6741	72.4369	0.0	-23090.0126	-3274.2263	-2565.6842	-2972.0574	0.0	-6426.603799999999	-6196.871800000001
1	12	14214.0107	1179.6017	2566.3703	937.9273	3479.2468	72.5085	0.0	-23139.6486	-3227.0991	-2546.9287	-2907.6051	0.0	-6464.0111	-6217.025600000001
1	13	14247.0672	1139.8501	2574.2134	932.0709	3481.2197	72.8858	0.0	-23247.7363	-3152.5472	-2553.6163	-2812.1981	0.0	-6506.592699999999	-6239.129399999998
1	14	14198.994	1197.958	2597.8944	942.3762	3480.8171	72.881	0.0	-23097.7629	-3218.0896	-2548.4583	-2903.819	0.0	-6373.390099999999	-6132.000500000002
1	15	14210.2367	1161.6308	2552.0641	919.0848	3508.1937	74.2115	0.0	-23106.2117	-3292.5965	-2535.0792	-2953.9317	0.0	-6508.465799999998	-6244.012500000001
1	16	14245.2435	1183.4028	2533.1763	938.1881	3516.4242	74.4081	0.0	-23149.5487	-3267.393	-2502.2478	-2964.8951	0.0	-6428.346499999999	-6200.256699999998
1	17	14302.6396	1173.7356	2463.7252	913.2111	3532.0017	74.7616	0.0	-23083.3921	-3365.6217	-2545.3507	-3060.9868	0.0	-6534.289700000003	-6304.416399999998
1	18	14255.2904	1178.6818	2591.2336	932.5716	3478.3915	73.9905	0.0	-23069.4619	-3334.9841	-2519.439	-2998.928	0.0	-6413.725599999998	-6151.659999999996
1	19	14274.7156	1152.0438	2573.331	886.7565	3477.9217	73.8578	0.0	-23147.873	-3269.0794	-2543.7905	-2948.8663	0.0	-6522.116499999998	-6275.761200000001
1	20	14308.0063	1180.4501	2637.1205	944.3139	3489.2025	74.4269	0.0	-23222.6953	-3272.8427	-2526.8919	-2966.4253	0.0	-6388.9097	-6156.919199999997
1	21	14192.4868	1141.3061	2566.5113	926.9988	3492.6058	73.9623	0.0	-23046.0411	-3335.5851	-2562.8359	-3030.2446	0.0	-6550.5909999999985	-6319.2127999999975
1	22	14197.1175	1144.9811	2549.7579	946.785	3484.94	75.5143	0.0	-22963.5922	-3397.7484	-2535.3196	-3075.7625	0.0	-6497.564399999996	-6251.0927999999985
1	23	14272.8892	1171.242	2582.0642	950.0027	3462.9871	76.1736	0.0	-23150.7883	-3340.977	-2515.5158	-2988.1249	0.0	-6491.922299999998	-6215.2438
1	24	14182.2903	1169.5708	2558.2418	933.0115	3469.8407	75.1015	0.0	-23040.6917	-3288.2796	-2537.5193	-2940.2213	0.0	-6478.433999999999	-6205.477200000001
1	25	14298.7729	1179.027	2577.1886	954.3607	3487.2826	76.2195	0.0	-23004.8325	-3467.5755	-2542.2073	-3161.1636	0.0	-6441.763999999998	-6211.571599999999
1	26	14350.6685	1178.9323	2566.5191	895.8405	3492.8039	75.2546	0.0	-23070.769	-3400.6437	-2509.1918	-3052.7096	0.0	-6420.585600000001	-6147.906100000004
1	27	14252.6771	1161.3853	2549.5549	938.2111	3491.1175	75.1657	0.0	-22928.3579	-3462.3313	-2540.749	-3125.3362	0.0	-6463.326599999995	-6201.497199999994
1	28	14332.7053	1182.9566	2590.1802	939.9288	3477.9227	74.8945	0.0	-23073.5135	-3415.7925	-2522.2684	-3068.3985	0.0	-6412.9863000000005	-6140.486800000002
1	29	14234.9689	1149.6477	2485.2759	956.8613	3494.8661	75.1402	0.0	-22949.5632	-3457.055	-2589.3904	-3122.3742	0.0	-6599.2485000000015	-6339.707900000001
1	30	14297.556	1160.4315	2600.315	904.1955	3466.8854	75.5303	0.0	-22892.9621	-3515.2144	-2504.7231	-3208.8991	0.0	-6407.9859	-6177.2009000000035
1	31	14334.4652	1175.7937	2558.4061	978.4919	3503.6316	75.6752	0.0	-22934.9895	-3551.4245	-2554.7161	-3233.9495	0.0	-6414.666399999996	-6172.866599999998
1	32	14298.7331	1151.7608	2595.2278	998.3196	3534.3507	75.4076	0.0	-23033.3779	-3509.6977	-2529.4598	-3155.0028	0.0	-6418.735799999998	-6139.448500000002
1	33	14287.7851	1140.4802	2512.5295	947.1498	3467.3121	76.0099	0.0	-22999.7338	-3487.6437	-2497.8253	-3174.3075	0.0	-6553.936200000003	-6316.609900000003
1	34	14303.3701	1189.8891	2598.6925	882.1808	3474.2498	74.4993	0.0	-23016.4139	-3437.5466	-2543.6959	-3085.5002	0.0	-6474.774799999999	-6197.2276999999995
1	35	14252.4809	1178.6752	2548.0236	935.9798	3495.3279	75.2396	0.0	-22848.5814	-3518.5412	-2564.4874	-3173.2532	0.0	-6445.882999999996	-6175.834599999998
1	36	14291.0578	1173.8226	2507.7533	949.3012	3471.6736	74.2564	0.0	-23099.3392	-3368.9795	-2573.2578	-3000.4969	0.0	-6573.711599999998	-6279.485399999998
1	37	14258.7361	1163.262	2540.4079	901.1177	3494.4227	73.321	0.0	-23115.3424	-3284.72	-2548.6632	-2942.0498	0.0	-6517.458200000001	-6248.109
1	38	14287.1041	1169.0081	2538.7855	909.671	3505.9735	74.1955	0.0	-23226.1433	-3291.1705	-2531.1359	-2908.0147	0.0	-6563.712000000002	-6254.751700000001
1	39	14276.0242	1170.6477	2523.2034	928.0982	3504.2047	74.3361	0.0	-23000.059	-3418.0284	-2543.2731	-3078.0649	0.0	-6484.846200000002	-6219.218800000002
1	40	14255.035	1163.7467	2518.6516	899.7738	3512.4407	74.3275	0.0	-22977.2649	-3402.5264	-2555.0481	-3084.6091	0.0	-6510.864100000001	-6267.274299999997
2	1	14165.3304	1144.0152	2532.026	970.7674	3471.015	72.0431	0.0	-23026.6024	-3269.0171	-2567.3473	-2913.8784	0.0	-6507.769700000003	-6224.6741
