replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	-278.7713	3.0208	6.4632	3.0605	7.1009	1.176	0.0	302.6193	-250.2723	-0.0324	-252.859	0.0	-205.63529999999994	-209.39799999999994
1	2	-274.6865	1.6316	13.4749	3.1023	7.2587	1.184	0.0	289.311	-248.1263	-0.6725	-251.2184	0.0	-207.52280000000005	-211.7989000000001
1	3	-260.3706	1.5007	9.2354	1.5726	8.4394	1.1848	0.0	274.238	-243.3263	-0.5418	-246.5203	0.0	-208.06780000000006	-212.44660000000005
1	4	-283.4024	3.1036	13.9887	4.2518	7.949	1.1759	0.0	295.934	-247.7968	-0.609	-250.3313	0.0	-205.40519999999998	-209.1156
1	5	-277.6789	2.7125	9.2628	2.5134	7.1738	1.187	0.0	294.7646	-248.5193	-0.5638	-251.0145	0.0	-209.14790000000002	-212.8301
1	6	-264.18	1.1813	7.7498	0.9967	7.1821	1.1905	0.0	283.8085	-245.6024	-0.5152	-249.1605	0.0	-208.1887	-212.93730000000002
1	7	-263.149	1.1349	8.3804	3.0048	7.6244	1.1928	0.0	276.9229	-244.6442	-0.59	-247.6515	0.0	-210.12299999999996	-214.32309999999998
1	8	-259.4727	1.1095	8.1872	2.2907	7.3944	1.2042	0.0	276.3621	-244.7045	-0.5819	-247.8869	0.0	-208.21099999999996	-212.59759999999991
1	9	-274.0554	2.3474	7.7041	2.7459	7.1915	1.1805	0.0	291.1749	-246.0361	-0.6292	-248.5929	0.0	-208.37640000000005	-212.11370000000002
1	10	-281.498	1.9696	15.0604	2.1418	8.0289	1.1946	0.0	295.7468	-249.6888	-0.6424	-252.4059	0.0	-207.68709999999996	-211.59879999999995
1	11	-269.3238	0.7417	10.3653	1.1485	7.1884	1.2014	0.0	289.2237	-249.3787	-0.5452	-253.0445	0.0	-209.37870000000004	-214.2459
1	12	-266.6186	2.1506	11.8305	4.9825	7.317	1.1801	0.0	279.4317	-245.9479	-0.6035	-248.3437	0.0	-206.27760000000006	-209.85350000000005
1	13	-263.9724	0.9082	8.2439	1.8391	7.3783	1.1993	0.0	279.4292	-244.402	-0.6172	-248.6904	0.0	-209.99359999999996	-215.48129999999998
1	14	-277.6932	2.5244	12.7259	1.8919	7.9476	1.1879	0.0	290.8009	-246.5888	-0.5828	-250.108	0.0	-207.78619999999998	-212.49329999999995
1	15	-269.5961	1.4542	14.8819	1.8959	7.656	1.1881	0.0	282.0082	-246.3379	-0.5945	-249.4292	0.0	-207.44419999999994	-211.72359999999998
1	16	-267.2862	0.8876	13.4582	2.3557	7.0516	1.1952	0.0	290.095	-251.4365	-0.6722	-254.8484	0.0	-204.35159999999996	-208.95869999999996
1	17	-277.3962	1.3633	9.0445	2.2355	7.2572	1.1898	0.0	294.5717	-248.5957	-0.535	-251.6725	0.0	-210.86490000000003	-215.13150000000005
1	18	-274.6583	2.0976	13.6708	1.9631	7.9443	1.1785	0.0	285.5682	-246.2145	-0.6205	-249.442	0.0	-209.07080000000002	-213.47680000000003
1	19	-274.3269	1.5159	14.0919	1.1365	7.7415	1.2066	0.0	284.7566	-245.6787	-0.651	-249.6974	0.0	-210.2076	-215.43290000000005
1	20	-273.7377	1.2852	8.9894	1.2747	7.4353	1.1949	0.0	289.9456	-247.3094	-0.6636	-250.6011	0.0	-211.58560000000006	-216.07220000000007
1	21	-267.3388	0.7465	14.9143	1.0639	7.7508	1.1915	0.0	280.1981	-246.4216	-0.5961	-250.2269	0.0	-208.49139999999997	-213.48819999999992
1	22	-276.0029	1.2239	11.3968	1.6895	7.2655	1.184	0.0	289.1215	-247.113	-0.6651	-250.5859	0.0	-211.89979999999997	-216.5567
1	23	-274.8478	1.3075	10.4611	4.9638	7.1596	1.1859	0.0	289.5791	-247.7327	-0.6091	-251.751	0.0	-208.53260000000003	-213.73680000000004
1	24	-253.644	0.5456	9.1035	2.841	7.5945	1.2037	0.0	268.7471	-243.1919	-0.5137	-247.2151	0.0	-207.3142	-212.54110000000003
1	25	-272.4792	1.343	8.0267	3.4044	7.0319	1.1846	0.0	289.9443	-248.7673	-0.6581	-251.7411	0.0	-210.96969999999996	-215.12809999999993
1	26	-277.6327	2.1099	7.7753	5.4387	7.2401	1.1757	0.0	293.0472	-247.7603	-0.6617	-249.4322	0.0	-209.26780000000005	-212.11540000000005
1	27	-286.4618	3.0638	11.4057	1.3654	7.3859	1.192	0.0	301.3287	-248.2688	-0.599	-251.6463	0.0	-209.58809999999994	-214.15759999999995
1	28	-262.1774	0.4697	11.0862	2.0097	7.4727	1.2066	0.0	284.0528	-249.7419	-0.5888	-254.3275	0.0	-206.21039999999996	-212.0026
1	29	-283.5945	1.9492	8.5512	4.3135	7.1481	1.1769	0.0	300.3092	-249.1566	-0.6017	-252.0469	0.0	-209.90469999999996	-213.97189999999995
1	30	-267.8634	1.7843	5.8623	2.6916	7.0749	1.1828	0.0	286.2845	-246.3165	-0.6463	-249.0169	0.0	-209.94580000000005	-213.82900000000004
1	31	-268.155	1.9242	8.2626	1.9546	6.979	1.197	0.0	291.5368	-249.2056	-0.6846	-252.5	0.0	-206.19099999999997	-210.68239999999997
1	32	-274.7146	2.1162	7.6302	3.7568	7.1551	1.1834	0.0	293.5556	-247.4402	-0.4917	-250.7221	0.0	-207.2492	-211.71450000000002
1	33	-274.1045	1.3189	10.7982	3.7461	7.5346	1.1859	0.0	286.7063	-246.0845	-0.6365	-249.7431	0.0	-209.53549999999996	-214.37999999999997
1	34	-268.6008	1.5438	7.2056	2.5231	7.4681	1.1783	0.0	284.0807	-243.8223	-0.637	-246.8436	0.0	-209.06050000000008	-213.26010000000005
1	35	-262.567	0.548	8.1191	0.7688	6.9987	1.199	0.0	282.964	-246.7904	-0.6353	-251.1125	0.0	-209.3951	-214.91620000000003
1	36	-271.5072	0.9985	11.7448	2.2723	7.5597	1.1969	0.0	286.1193	-246.8774	-0.6376	-251.4	0.0	-209.13070000000005	-214.85020000000003
1	37	-276.5837	1.8803	11.6322	2.3737	7.9292	1.1931	0.0	288.8655	-245.0043	-0.6685	-247.8179	0.0	-208.38250000000005	-212.38920000000007
