replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	13943.7842	1148.9185	2491.0196	970.1713	3462.3493	75.0222	0.0	-22980.4412	-3332.3924	-2491.6539	-3005.0868	0.0	-6713.222400000001	-6460.939000000002
1	2	13983.7439	1181.5514	2618.5751	931.1299	3501.8725	73.9783	0.0	-23031.7653	-3351.2682	-2530.3996	-3015.9927	0.0	-6622.581999999999	-6361.284799999998
1	3	13994.1996	1152.447	2549.186	933.3362	3475.1329	73.3536	0.0	-23132.4458	-3247.7697	-2513.0721	-2923.2337	0.0	-6715.632300000003	-6464.4499
1	4	13967.9529	1148.1136	2512.2085	940.7696	3495.2099	73.7866	0.0	-22999.6129	-3335.4236	-2514.9178	-3021.5974	0.0	-6711.913199999998	-6471.873599999999
1	5	13929.0769	1143.2882	2569.7694	906.9107	3477.7158	75.1066	0.0	-23064.4611	-3281.1363	-2495.6335	-2943.3461	0.0	-6739.363299999999	-6476.679700000001
1	6	13901.7941	1130.0081	2559.3997	956.3974	3495.9658	75.1016	0.0	-22918.6803	-3363.7396	-2524.9991	-3054.7448	0.0	-6688.752300000002	-6454.859100000005
1	7	14027.2221	1152.6177	2540.641	945.8493	3486.0047	74.1715	0.0	-22992.8757	-3390.744	-2538.3878	-3084.6672	0.0	-6695.501200000001	-6463.595899999997
1	8	14016.1958	1128.5313	2522.5427	917.5383	3468.8635	73.3435	0.0	-23048.8327	-3340.5926	-2519.624	-3009.4605	0.0	-6782.034199999998	-6524.245599999998
1	9	13926.3605	1149.2435	2577.062	1001.0593	3510.6746	74.083	0.0	-22975.6639	-3328.8542	-2558.7633	-3008.9467	0.0	-6624.798499999997	-6378.973999999998
1	10	13995.6468	1164.3087	2527.6994	927.8634	3480.9991	73.4266	0.0	-23016.1587	-3331.2332	-2528.1925	-3008.5859	0.0	-6705.640400000001	-6456.419699999999
1	11	14020.3997	1158.4594	2519.4991	968.2831	3500.3352	74.4691	0.0	-23006.1375	-3343.116	-2542.8452	-3020.962	0.0	-6650.653100000001	-6402.968199999999
1	12	13987.4978	1150.1217	2586.9462	902.5294	3488.8951	73.4701	0.0	-23126.2918	-3205.8659	-2522.9526	-2888.5679	0.0	-6665.65	-6421.822099999998
1	13	13978.5368	1177.1332	2533.3483	952.0586	3473.5543	74.8824	0.0	-23024.1141	-3314.7728	-2545.62	-2982.2903	0.0	-6694.993300000001	-6437.393199999999
1	14	13976.7452	1134.2507	2522.3235	894.5603	3547.1286	73.1307	0.0	-23082.8138	-3273.2012	-2558.4085	-2933.3088	0.0	-6766.284499999996	-6499.522799999999
1	15	14003.7558	1173.0219	2553.9037	916.2989	3517.6289	72.9556	0.0	-23154.2047	-3203.1075	-2496.5573	-2907.8245	0.0	-6616.304699999999	-6393.977299999999
1	16	14028.2736	1145.9478	2530.7637	969.089	3475.4721	73.7016	0.0	-23152.622	-3230.9643	-2534.4795	-2923.9108	0.0	-6694.8179999999975	-6461.466099999998
