replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	10.3834	6.7665	17.9378	7.6155	13.483	2.8294	0.0	-42.3315	-90.8558	-2.8657	-91.5146	0.0	-77.0374	-80.52560000000001
1	2	3.6267	7.1013	16.4612	10.8114	20.0595	2.835	0.0	-41.4199	-83.7056	-3.845	-84.9265	0.0	-68.0754	-72.1313
1	3	7.8395	5.9281	17.8927	6.9085	14.9421	2.8816	0.0	-44.3444	-85.1302	-3.9458	-86.1835	0.0	-77.0279	-80.96279999999999
1	4	3.5727	6.1674	18.9141	7.5173	17.6556	2.8668	0.0	-39.6081	-85.3452	-2.8107	-86.3485	0.0	-71.0701	-74.9402
1	5	7.015	6.5215	14.6271	5.663	11.6066	2.8467	0.0	-44.0433	-84.1454	-3.6813	-85.4881	0.0	-83.59009999999999	-87.7795
1	6	8.5286	7.4724	16.2739	4.6585	12.284	2.8788	0.0	-43.9838	-86.3368	-0.9549	-87.2065	0.0	-79.17929999999998	-82.92779999999999
1	7	10.7766	6.2956	12.9058	12.8122	13.4077	2.8445	0.0	-47.9043	-85.2204	-2.8146	-85.9212	0.0	-76.8969	-80.4422
1	8	12.5355	7.2274	16.0229	8.6413	12.4046	2.8165	0.0	-48.6939	-84.9412	-3.9433	-85.6579	0.0	-77.93019999999999	-81.46339999999998
1	9	5.1159	6.4555	16.3642	6.412	14.4064	2.871	0.0	-43.7684	-83.5492	-3.5904	-84.3978	0.0	-79.283	-83.0026
1	10	8.7733	8.4379	19.1461	11.4529	14.5714	2.8226	0.0	-45.2761	-84.156	-2.5729	-84.7776	0.0	-66.80080000000001	-70.245
1	11	7.9198	7.5395	28.2742	10.7156	10.283	2.8159	0.0	-46.8799	-81.6318	-3.308	-82.2083	0.0	-64.2717	-67.6641
1	12	8.5676	7.0954	19.0959	7.8632	12.6537	2.8713	0.0	-47.194	-84.4109	-2.9079	-85.9713	0.0	-76.36569999999999	-80.7974
1	13	0.8802	6.5338	17.952	8.2442	17.0178	2.886	0.0	-35.7131	-87.1993	-2.9517	-87.2688	0.0	-72.3501	-75.3056
1	14	3.2215	5.5921	20.1811	12.2545	14.6275	2.8588	0.0	-39.7017	-84.192	-3.2324	-85.2255	0.0	-68.39059999999999	-72.2829
1	15	5.3279	7.5268	23.547	6.3066	15.9372	2.8483	0.0	-45.2886	-83.188	-1.8887	-83.9039	0.0	-68.8715	-72.4357
1	16	8.1073	6.8177	15.5029	7.3598	11.9875	2.8475	0.0	-41.8269	-87.5343	-1.723	-89.0546	0.0	-78.4615	-82.82929999999999
1	17	5.2018	6.5003	18.5985	3.7819	14.2614	2.8713	0.0	-36.9682	-89.5012	-3.4404	-89.9332	0.0	-78.6946	-81.99789999999999
1	18	3.5703	6.9197	24.1084	8.7039	13.4266	2.8678	0.0	-36.6697	-86.9752	-1.8291	-88.2519	0.0	-65.87729999999999	-70.0218
1	19	6.3176	8.1615	19.8758	7.1264	12.6676	2.8861	0.0	-37.3413	-90.095	-1.7726	-90.3364	0.0	-72.17389999999999	-75.30139999999999
1	20	7.8037	7.3388	15.9646	7.0099	12.7242	2.8162	0.0	-43.8807	-85.9544	-1.6797	-85.7373	0.0	-77.85740000000001	-80.4565
1	21	5.6736	6.9215	17.2846	7.0097	13.6912	2.8603	0.0	-39.6548	-88.1578	-2.6576	-89.321	0.0	-77.02929999999999	-81.05279999999999
1	22	6.4148	5.9448	20.5717	12.0319	16.2256	2.8819	0.0	-33.6193	-94.7323	-3.28	-96.1313	0.0	-67.5609	-71.8418
1	23	6.4579	7.0211	22.2963	4.176	12.8019	2.8949	0.0	-41.0053	-87.3	-2.0221	-87.9638	0.0	-74.6793	-78.238
1	24	3.8871	7.4144	15.0739	5.4921	11.8294	2.8676	0.0	-35.433	-91.0493	-2.5722	-91.8364	0.0	-82.49	-86.1447
1	25	4.6005	8.1089	17.2114	7.8952	13.3054	2.8272	0.0	-34.754	-91.484	-3.1735	-92.4675	0.0	-75.46289999999999	-79.2736
1	26	11.646	8.8415	19.17	4.2213	14.3727	2.826	0.0	-43.1037	-90.9171	-0.7147	-91.1808	0.0	-73.658	-76.7477
1	27	8.3212	7.9452	13.3304	10.1115	13.717	2.8588	0.0	-37.9661	-91.6995	-3.582	-92.2685	0.0	-76.9635	-80.3913
1	28	11.8584	6.642	16.2135	6.5289	12.0905	2.8579	0.0	-48.8529	-85.9933	-3.2825	-87.4422	0.0	-81.9375	-86.2443
1	29	11.6478	7.7707	18.3007	6.1399	14.7515	2.8436	0.0	-50.0248	-81.6751	-3.61	-82.4663	0.0	-73.8557	-77.49050000000001
1	30	7.4949	6.6824	23.6762	8.8128	11.5624	2.8782	0.0	-41.8515	-88.1731	-1.9006	-88.6765	0.0	-70.8183	-74.1999
1	31	6.7638	6.7646	13.7131	9.7456	11.5098	2.8606	0.0	-44.3548	-84.0843	-3.5837	-84.945	0.0	-80.66529999999999	-84.38659999999999
1	32	11.0067	7.9389	17.9148	6.609	12.8117	2.8306	0.0	-49.7312	-82.6876	0.4495	-83.2284	0.0	-72.8576	-76.22899999999998
1	33	5.5383	9.6112	15.3851	7.319	14.7901	2.7748	0.0	-46.4614	-81.8862	-0.8035	-82.2476	0.0	-73.7326	-76.8688
1	34	-1.7069	7.4318	19.5624	4.731	11.2187	2.8661	0.0	-34.5026	-84.95	-2.2928	-86.0132	0.0	-77.6423	-81.5716
1	35	6.473	5.6529	14.756	3.9776	16.5573	2.875	0.0	-42.3737	-85.299	-3.5626	-86.5059	0.0	-80.94350000000001	-85.0254
1	36	10.3515	6.925	17.6849	5.1763	11.3325	2.8569	0.0	-47.109	-83.9502	-3.4595	-84.8933	0.0	-80.19160000000001	-83.9916
1	37	8.8755	5.7439	18.7243	6.9609	11.9063	2.864	0.0	-46.1615	-83.42	-2.5018	-84.3885	0.0	-77.0084	-80.8409
1	38	8.3814	8.4451	17.9885	6.961	11.0324	2.8573	0.0	-44.8684	-84.5081	-3.6571	-85.6644	0.0	-77.3679	-81.3815
1	39	10.8909	7.7168	14.5377	6.5245	12.7278	2.8393	0.0	-51.0729	-81.1682	-3.0521	-81.9153	0.0	-80.05619999999999	-83.6426
1	40	8.6018	6.093	19.604	6.3891	14.649	2.8749	0.0	-42.3243	-87.8879	-2.2576	-88.5413	0.0	-74.25800000000001	-77.7863
2	1	9.5468	5.6131	19.9141	9.2626	17.7906	2.8708	0.0	-44.9999	-85.2087	-3.5357	-86.9842	0.0	-68.74629999999999	-73.3926
2	2	8.356	7.2815	18.9998	8.1845	11.5676	2.8365	0.0	-45.8957	-85.0765	-2.8349	-86.0716	0.0	-76.5812	-80.4128
2	3	6.7074	6.0074	17.1251	10.1432	11.4737	2.8824	0.0	-41.0672	-86.4283	-2.7442	-86.8439	0.0	-75.9005	-79.1985
2	4	7.6915	8.2163	16.7034	6.785	14.1793	2.8131	0.0	-44.9572	-85.1441	-2.7319	-86.2882	0.0	-76.4446	-80.40180000000001
2	5	5.9288	7.3364	20.2181	2.6623	11.1941	2.8777	0.0	-37.6192	-91.018	-1.3602	-91.8789	0.0	-79.78	-83.5186
2	6	12.0963	8.5986	12.6488	11.2676	12.2746	2.8327	0.0	-50.5945	-83.4529	-1.9894	-83.8138	0.0	-76.3182	-79.5118
2	7	6.9946	7.2411	18.8048	6.9899	18.5816	2.8728	0.0	-40.7502	-88.3123	0.0599	-88.3551	0.0	-67.5178	-70.43339999999999
2	8	10.213	5.654	14.2136	6.7456	13.717	2.8574	0.0	-49.3604	-82.479	-2.3391	-83.2178	0.0	-80.7779	-84.3741
2	9	3.8579	7.7464	14.9506	10.0881	13.2827	2.8378	0.0	-42.4209	-81.9098	-3.1733	-82.382	0.0	-74.74050000000001	-78.0505
2	10	8.4063	7.1357	19.4938	5.3996	9.9379	2.8957	0.0	-45.0635	-84.5803	-2.7622	-85.4856	0.0	-79.137	-82.938
2	11	2.9789	5.6486	16.4746	8.3215	9.7076	2.9017	0.0	-38.0195	-86.6086	-3.2057	-87.6565	0.0	-81.80090000000001	-85.75050000000002
2	12	6.5882	6.2447	16.0901	4.5965	15.3887	2.8887	0.0	-40.5583	-88.106	-3.0686	-88.6422	0.0	-79.936	-83.36090000000002
2	13	4.4612	7.3658	16.1753	7.464	15.8699	2.8793	0.0	-34.0017	-90.8595	-3.3709	-91.9287	0.0	-74.01660000000001	-77.9651
2	14	5.5073	8.59	19.5123	7.3892	14.8485	2.8719	0.0	-46.9444	-80.8334	-3.7018	-81.1755	0.0	-72.7604	-75.9744
2	15	9.1447	6.7964	18.7462	5.5061	15.6966	2.8481	0.0	-41.9327	-87.7213	-3.762	-88.2852	0.0	-74.6779	-78.0899
2	16	8.153	6.3482	21.3824	8.1586	12.0115	2.8587	0.0	-45.8677	-83.5264	-3.3922	-84.992	0.0	-73.87389999999999	-78.19820000000001
2	17	3.5052	5.1495	19.8702	6.0369	11.7027	2.9025	0.0	-36.2712	-87.7927	-3.1656	-89.4604	0.0	-78.0625	-82.6327
2	18	6.9555	6.8954	20.2556	6.3459	15.7696	2.8973	0.0	-43.7516	-85.2489	-3.3854	-86.1679	0.0	-73.26660000000001	-77.08290000000001
2	19	2.7061	7.3046	21.4148	5.6807	15.204	2.804	0.0	-37.2465	-87.4103	-3.3539	-88.7886	0.0	-72.8965	-77.0788
2	20	3.195	6.4881	21.8603	7.2868	13.5533	2.9021	0.0	-40.2842	-84.6189	-2.283	-85.5429	0.0	-71.9005	-75.72660000000002
2	21	8.7346	8.2014	20.7122	6.2693	10.2429	2.853	0.0	-44.5453	-87.7968	-2.0294	-88.4734	0.0	-77.3581	-80.88769999999998
2	22	9.3842	7.3376	18.4694	8.6689	14.9368	2.8394	0.0	-44.2443	-87.586	-1.1514	-88.7118	0.0	-71.3454	-75.3106
2	23	2.4584	6.5764	19.8092	11.0628	16.1707	2.9035	0.0	-36.8247	-88.4499	-1.2002	-89.2002	0.0	-67.4938	-71.14759999999998
2	24	10.8837	6.2467	19.9946	11.3831	12.2834	2.8308	0.0	-45.9873	-84.9717	-2.5632	-86.1363	0.0	-69.89989999999999	-73.8953
2	25	6.7307	6.258	23.4092	8.1525	13.2336	2.8759	0.0	-46.2888	-84.5212	-2.6939	-85.5898	0.0	-72.844	-76.7885
2	26	9.0583	7.4079	17.2989	4.4218	12.9563	2.8172	0.0	-48.2758	-81.8235	-3.5499	-82.6383	0.0	-79.68879999999999	-83.32079999999999
2	27	8.1412	6.7643	22.0229	5.5122	11.1149	2.86	0.0	-48.0365	-81.8266	-0.7206	-82.8958	0.0	-74.1682	-78.0974
2	28	8.5378	5.978	13.244	8.2005	13.7279	2.8619	0.0	-43.4733	-84.6379	-3.4233	-86.3101	0.0	-78.98440000000001	-83.51850000000002
2	29	10.1629	6.3227	18.698	4.8774	12.0524	2.8397	0.0	-44.744	-84.4048	-3.8175	-85.3373	0.0	-78.01319999999998	-81.78539999999998
2	30	6.1663	6.5197	19.7836	4.767	12.6404	2.863	0.0	-39.4839	-86.9845	-3.0769	-87.805	0.0	-76.80529999999999	-80.48880000000001
2	31	3.3002	5.9703	20.3607	11.6014	14.568	2.849	0.0	-43.5329	-81.0861	-2.2481	-81.5358	0.0	-68.2175	-71.5162
2	32	6.625	7.0764	15.0262	3.706	13.4917	2.8063	0.0	-39.9593	-87.596	-2.8491	-88.5049	0.0	-81.6728	-85.38800000000002
2	33	6.2269	6.0183	15.5069	3.6003	16.4325	2.8553	0.0	-40.2638	-86.0088	-2.3809	-87.0465	0.0	-78.01329999999999	-81.90629999999999
2	34	4.7955	7.1924	18.5036	6.927	10.757	2.8702	0.0	-37.5404	-88.6439	-2.9295	-89.4853	0.0	-78.0681	-81.7797
2	35	5.1873	6.5155	15.7617	10.1577	12.646	2.8662	0.0	-40.9524	-85.1335	-2.6499	-86.1802	0.0	-75.6014	-79.51429999999999
2	36	6.872	6.2218	14.6122	10.104	11.0671	2.8815	0.0	-37.0742	-92.3364	-3.0404	-93.0364	0.0	-80.69239999999999	-84.2739
2	37	4.9596	6.1735	19.5504	13.5876	12.868	2.8549	0.0	-43.8323	-83.3723	-3.5279	-84.6267	0.0	-70.7385	-74.8478
2	38	4.7002	8.2238	17.179	11.3971	11.323	2.863	0.0	-43.1324	-82.577	-0.6091	-82.6163	0.0	-70.6324	-73.53469999999999
2	39	5.006	7.5267	16.6504	5.6852	10.4804	2.8859	0.0	-41.2653	-85.4982	-2.9356	-86.505	0.0	-81.4645	-85.3572
2	40	7.6941	6.5404	13.8111	7.3231	16.0983	2.8516	0.0	-36.0652	-92.1704	-3.3635	-92.5836	0.0	-77.2805	-80.5453
3	1	-2.955	7.2544	18.873	7.1299	12.5231	2.9076	0.0	-30.8716	-85.9049	-1.6191	-86.6617	0.0	-72.6626	-76.327
3	2	-2.7326	4.8525	17.3423	6.2945	14.2957	2.9065	0.0	-33.2355	-84.7095	-2.2384	-85.3967	0.0	-77.2245	-80.81819999999999
3	3	-1.2748	6.5415	12.9622	5.7668	11.8453	2.8898	0.0	-33.5716	-84.6634	-1.4553	-84.9702	0.0	-80.95949999999999	-84.1561
3	4	-1.0717	6.8819	19.4257	10.512	14.7333	2.8499	0.0	-35.2185	-84.3042	-1.6154	-84.3907	0.0	-67.80699999999999	-70.7434
