replica	frame	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
1	1	-597.6072	17.791	31.5103	9.1613	23.1246	4.7693	0.0	374.298	-249.6071	-3.1433	-247.7252	0.0	-389.70309999999995	-392.5905
1	2	-576.4218	16.2265	31.1215	9.0117	21.8029	4.7622	0.0	354.9898	-248.3719	-8.0378	-247.748	0.0	-394.9169	-399.05519999999996
1	3	-575.1154	14.0586	46.4798	14.9915	26.396	4.8397	0.0	350.6379	-248.0054	-5.517	-248.2521	0.0	-371.2343000000001	-376.3207000000001
1	4	-584.6338	16.1525	36.296	14.4109	19.5235	4.7888	0.0	374.4142	-259.1806	-6.5077	-257.937	0.0	-384.73619999999994	-388.2813999999999
1	5	-587.5097	17.3495	40.2402	14.2177	23.0282	4.8165	0.0	362.0902	-251.4036	-6.4543	-250.4627	0.0	-383.6252999999999	-387.5009
1	6	-587.0102	15.9249	53.0689	14.6049	16.2415	4.8602	0.0	360.9025	-245.8793	-5.9145	-244.7738	0.0	-373.20110000000005	-376.95580000000007
1	7	-588.6181	17.1251	41.4482	13.2718	16.921	4.7904	0.0	366.3467	-253.0261	-4.6674	-251.3112	0.0	-386.4084000000001	-389.48390000000006
1	8	-588.8024	16.1762	37.2483	17.0413	22.2735	4.5895	0.0	374.333	-257.7036	-8.6335	-256.9688	0.0	-383.4777000000001	-387.33240000000006
1	9	-579.6059	15.6239	39.6413	11.1871	27.8814	4.7746	0.0	360.504	-254.0153	-6.8998	-253.1642	0.0	-380.90869999999995	-384.8322
1	10	-592.001	16.2361	35.9619	11.9822	21.3526	4.7268	0.0	375.3451	-255.044	-5.4522	-253.5015	0.0	-386.8925	-390.07679999999993
1	11	-588.8792	18.1619	36.4308	17.264	21.0733	4.6435	0.0	363.7597	-251.9786	-5.4245	-250.149	0.0	-384.9491000000001	-387.76300000000003
1	12	-602.9755	17.8576	44.3516	12.7262	21.6128	4.6852	0.0	387.7744	-259.2321	-8.7727	-259.0151	0.0	-381.9724999999999	-386.44069999999994
1	13	-576.2589	15.0058	31.4703	15.7663	27.3199	4.751	0.0	352.0273	-246.6142	-6.496	-247.1678	0.0	-383.0285	-388.33310000000006
1	14	-572.4302	16.1299	36.8375	16.9447	21.755	4.7839	0.0	349.6323	-248.4726	-8.6319	-247.8021	0.0	-383.4514	-387.5648
1	15	-603.7967	19.4042	38.0479	14.3998	23.8384	4.7526	0.0	387.2071	-259.7557	-6.3364	-257.9601	0.0	-382.23879999999997	-385.1958
1	16	-580.851	15.4561	29.6015	11.0306	20.2263	4.7687	0.0	360.7031	-249.4445	-5.3035	-248.5457	0.0	-393.81269999999995	-397.6826
1	17	-577.0472	16.2365	40.5007	16.8054	20.7405	4.8853	0.0	353.9124	-248.2815	-5.4145	-248.588	0.0	-377.66239999999993	-382.8542
1	18	-589.5662	16.2409	35.1491	14.588	26.3917	4.7979	0.0	360.2348	-245.6644	-6.8289	-245.1793	0.0	-384.6570999999999	-388.96989999999994
1	19	-584.5911	17.5132	35.1129	15.8606	18.0492	4.8375	0.0	367.849	-251.3802	-7.3703	-251.1842	0.0	-384.1191999999999	-388.7607
1	20	-584.2423	15.8927	33.1472	23.7524	15.9195	4.8434	0.0	357.0252	-246.5847	-5.1091	-245.8693	0.0	-385.3557	-389.4837
1	21	-589.8594	19.4516	47.9917	17.7769	17.9775	4.8539	0.0	366.2534	-250.1334	-5.3787	-248.2325	0.0	-371.0665000000001	-374.01950000000005
1	22	-591.1084	16.2185	34.8218	19.0974	22.4071	4.9113	0.0	365.94	-247.2628	-7.7639	-247.0642	0.0	-382.739	-387.45169999999996
1	23	-591.7374	17.7456	42.921	14.9148	22.5301	4.8164	0.0	360.5791	-246.9183	-6.1724	-245.5048	0.0	-381.32110000000006	-384.72400000000005
1	24	-610.4622	17.2954	38.2857	28.6654	26.7667	4.9132	0.0	388.1463	-255.5408	-6.7991	-255.3198	0.0	-368.7294000000001	-373.42160000000007
1	25	-599.5079	16.2892	31.9312	17.2903	21.6181	4.8957	0.0	382.4786	-253.6208	-6.5591	-253.4442	0.0	-385.18469999999996	-389.90379999999993
1	26	-577.5351	15.5877	41.1252	13.0204	17.7688	4.8511	0.0	351.2435	-244.5511	-7.1443	-243.5729	0.0	-385.6338	-389.5067
1	27	-580.3098	16.4661	42.4086	18.7768	25.4576	4.8012	0.0	356.9074	-249.7034	-7.7359	-249.2613	0.0	-372.9314	-377.2905
1	28	-580.819	14.815	48.0929	13.9325	22.3485	4.8321	0.0	355.3915	-246.0384	-7.4577	-245.3644	0.0	-374.90259999999984	-379.0606999999999
1	29	-598.426	16.2158	46.8184	15.4865	22.2674	4.8649	0.0	370.0516	-249.0939	-4.5529	-248.8356	0.0	-376.3682	-380.97479999999996
1	30	-569.3257	14.7846	43.0667	16.0515	22.4432	4.8903	0.0	346.5359	-248.711	-7.6983	-248.8747	0.0	-377.9628	-383.0168
1	31	-578.7382	15.9447	37.0088	13.3778	20.3444	4.7741	0.0	348.5779	-243.6151	-4.8924	-242.4936	0.0	-387.218	-390.87059999999997
1	32	-592.55	14.1127	44.3754	18.4336	21.6451	4.7893	0.0	364.9613	-247.5631	-8.1034	-246.7152	0.0	-379.89910000000003	-383.84049999999996
1	33	-585.8819	16.3335	39.146	22.1519	23.9954	4.7569	0.0	368.1556	-256.3795	-5.9069	-255.3871	0.0	-373.629	-377.39349999999996
1	34	-590.2301	17.4145	36.5295	16.8361	24.6089	4.788	0.0	365.0491	-249.3509	-6.9436	-247.7476	0.0	-381.29850000000005	-384.4832
1	35	-588.7405	17.1096	39.2309	12.9479	23.0661	4.792	0.0	366.6924	-253.4492	-6.8274	-252.3126	0.0	-385.17819999999995	-388.83359999999993
1	36	-590.3908	16.1553	43.0835	14.743	21.9075	4.7993	0.0	365.3427	-251.1602	-4.5468	-252.169	0.0	-380.0665000000001	-385.87460000000004
1	37	-574.2229	13.9392	34.7132	17.2923	19.465	4.7926	0.0	355.2635	-249.2679	-7.4187	-249.5497	0.0	-385.4436999999999	-390.51809999999995
