	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
0	4.9999991134086486e-06	7.500000439364385e-06	2.499999754768112e-06	2.5000006305120337e-06	-2.5000005008379844e-06	-2.102182500000019	0.0	-19.3583924999871	24.727664999999774	-19.529415000000608	24.521359999999298	0.0	-16.262310000000546	-14.366432500000682
1	1.2500000870829808e-05	7.500000302584908e-06	4.999999724475401e-06	-2.500000123362156e-06	-2.4999996268704194e-06	-2.1771800000000114	0.0	-6.857847500016453	17.266169999999754	-21.36819999999972	14.584094999998698	0.0	-13.137037500000194	-13.641932500000523
2	1.2500002071647032e-05	-2.4999995060781544e-06	1.9999999449460404e-05	-2.5000002592534543e-06	-2.5000019165943854e-06	-2.014489999999987	0.0	-8.299395000007097	16.45762249999865	-19.847612499999897	13.996022500000725	0.0	-13.703850000000294	-14.150959999999827
3	9.999998137999455e-06	2.499999746774506e-06	-2.5000002406017074e-06	-9.769962616701378e-15	5.000000008692496e-06	-2.1410849999999995	0.0	-10.599389999993221	17.775729999998774	-21.31880499999851	17.449250000000312	0.0	-16.283535000001528	-14.46892999999946
4	-1.0000000820298283e-05	9.999999954324323e-06	1.4999999121911856e-05	-5.1514348342607263e-14	5.000000768973223e-06	-2.189997500000002	0.0	-3.936599999997611	16.48596999999912	-21.965770000000305	13.784064999999874	0.0	-11.606377499999521	-12.118284999996792
5	-2.5000062358060404e-06	4.9999995681559994e-06	-2.4999999652663973e-06	-7.499999950866254e-06	-1.2500001068893596e-05	-1.7264800000000051	0.0	-5.598382500004568	12.751962499999877	-15.024822499999496	12.921872499998926	0.0	-9.597742500003367	-7.701352500000505
6	2.500006683447964e-06	4.999999786647891e-06	-1.2500000640791598e-05	2.4999999954644636e-06	1.0000001626764288e-05	-2.1747150000000173	0.0	-4.344432499999531	16.068614999997553	-21.882447499999728	14.000850000000616	0.0	-12.332972499999617	-12.226022500000175
7	-3.147704319417244e-12	-9.999999752707822e-06	-7.500000338112045e-06	7.500000021920528e-06	1.3731238368563936e-12	-1.8225300000000246	0.0	-13.114895000004077	17.10285249999994	-15.320864999999303	17.31644000000083	0.0	-13.155447500001001	-11.11933000000087
8	-2.49999738954898e-06	-1.4999999708109613e-05	-1.4974688156144111e-12	1.2499999288539954e-05	-1.8527401834944612e-12	-2.1959874999999847	0.0	-5.943129999990077	17.157470000000576	-21.376409999998817	14.693477500000782	0.0	-12.358062499996784	-12.626067499997799
9	-7.500003313509751e-06	2.4999991357077533e-06	7.499998619486803e-06	-4.1655567883935873e-13	4.999999601018601e-06	-2.119384999999998	0.0	-8.100910000006625	16.924902499998737	-20.743247499999566	16.206677500001582	0.0	-14.038632500000134	-12.637472500001314
