	1-4_eel	1-4_vdw	angle	bond	dihed	ecavity	edisper	eel	epb	vdwaals	egb	esurf	pb_tot	gb_tot
0	-7.499997764170985e-06	2.5000001535602223e-06	7.500000336335688e-06	1.2499999774817638e-05	-7.499998794457952e-06	-6.296055000000012	0.0	-402.8465649999975	400.7457424999991	-61.574805000001135	380.14488249999977	0.0	-69.97167500000273	-84.27647999999897
1	-2.4999923766699794e-06	-4.999999969612645e-06	2.4999990699825503e-06	-2.4999999190811195e-06	4.999998690635721e-06	-6.243665000000005	0.0	-410.66916999999705	391.3867000000003	-57.83555250000026	382.70826250000033	0.0	-83.36168999999694	-85.79646250000087
2	7.500005040128599e-06	4.99999991632194e-06	2.499999325777935e-06	7.499999904680976e-06	7.500000634763637e-06	-6.20672749999996	0.0	-416.9749224999968	414.20648000000017	-58.72432250000011	394.11410499999954	0.0	-67.699462500001	-81.58510999999856
3	2.500000277905201e-06	7.499999465920837e-06	-1.5631940186722204e-13	8.526512829121202e-14	-1.0000000507659479e-05	-6.230830000000004	0.0	-409.65719500000057	403.6690874999994	-60.22974499999951	384.55690749999957	0.0	-72.44868250000036	-85.33003250000195
4	9.99999781470251e-06	2.499999901317551e-06	5.0000005415995474e-06	-2.4999999936881068e-06	4.99999892156211e-06	-6.301205000000029	0.0	-403.64203500000554	399.7389500000009	-59.68920000000042	381.7446900000001	0.0	-69.89346999999896	-81.58652500000045
5	2.5000001642183634e-06	-5.000000150801043e-06	-2.5000002423780643e-06	-2.4999999510555426e-06	-7.500000602789214e-06	-6.222809999999989	0.0	-411.9895275000057	405.1580649999996	-59.877959999998964	387.26983499999983	0.0	-72.93224750000013	-84.59766749999955
6	-1.750000330957846e-05	2.0000000045428123e-05	5.000000996346898e-06	2.7355895326763857e-13	1.0000001147147941e-05	-6.202422499999988	0.0	-419.8941324999956	410.2924674999993	-59.202997500000365	392.30556250000024	0.0	-75.00706749999733	-86.79155000000026
7	-7.499999810534064e-06	-9.999999956988859e-06	-8.100187187665142e-13	9.999999942778004e-06	1.0000000390419927e-05	-6.268977499999998	0.0	-405.7237725000055	400.44875749999994	-58.22598499999962	380.9599174999999	0.0	-69.7699749999988	-82.98983750000036
8	2.499995730431692e-06	-2.499999535388042e-06	-4.999998523658178e-06	5.000000328436727e-06	7.4999992492053025e-06	-6.199375000000016	0.0	-414.848692499998	408.9635875000017	-60.24019249999989	389.66105249999936	0.0	-72.32466499999941	-85.4278249999993
9	-1.4999999052633939e-05	-2.4999995851260337e-06	2.500000988447937e-06	-9.99999979356403e-06	-2.913225216616411e-13	-6.2069399999999995	0.0	-427.08253499999904	415.46491999999887	-59.67601999999982	400.7314725000011	0.0	-77.5006000000011	-86.02710749999949
10	-4.999997372578946e-06	-7.500000581472932e-06	-4.999999418942025e-06	2.4999998853303396e-06	-9.592326932761353e-14	-6.01196749999998	0.0	-403.9046299999929	396.68148749999943	-55.263932500000585	376.73765750000035	0.0	-68.49905750000079	-82.43092000000081
